VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile5,Correct2,Type,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,3,NEW,,,3,1,0.22337,0,89,89,89,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,3,NEW,,,3,1,0.25414,0,90,90,90,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,3,NEW,,,2,0,0.83429,0,91,91,91,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,1,OLD,,,1,1,0.26815,0,92,92,92,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,OLD,,,1,1,0.26771,0,93,93,93,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Footsteps_B.wav,1,OLD,,,1,1,0.283945,0,94,94,94,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Dog_A.wav,3,NEW,,,3,1,0.574965,0,95,95,95,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,3,NEW,,,3,1,1.851165,0,96,96,96,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,OLD,,,1,1,0.370015,0,97,97,97,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,1,OLD,,,1,1,0.5029,0,98,98,98,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,3,NEW,,,3,1,0.3446,0,99,99,99,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Siren_C.wav,2,SIMILAR,,,2,1,0.02174,0,100,100,100,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_A.wav,3,NEW,,,3,1,0.37546,0,101,101,101,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,1,OLD,,,2,0,0.337795,0,102,102,102,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,1,OLD,,,1,1,0.302205,0,103,103,103,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,1,OLD,,,1,1,0.69305,0,104,104,104,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,3,NEW,,,3,1,1.806575,0,105,105,105,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,1,OLD,,,1,1,0.29506,0,106,106,106,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,3,NEW,,,3,1,0.56767,0,107,107,107,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Footsteps_B.wav,1,OLD,,,1,1,0.54619,0,108,108,108,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Growl_A.wav,3,NEW,,,3,1,0.28776,0,109,109,109,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,1,OLD,,,1,1,0.520015,0,110,110,110,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Siren_B.wav,2,SIMILAR,,,2,1,0.271545,0,111,111,111,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_D.wav,2,SIMILAR,,,2,1,0.344505,0,112,112,112,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,OLD,,,1,1,0.26131,0,113,113,113,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,3,NEW,,,3,1,0.338025,0,114,114,114,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_B.wav,3,NEW,,,2,0,0.437055,0,115,115,115,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,1,OLD,,,1,1,0.254985,0,116,116,116,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,1,OLD,,,1,1,0.260155,0,117,117,117,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,3,NEW,,,2,0,0.34573,0,118,118,118,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,1,OLD,,,1,1,0.27103,0,119,119,119,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,OLD,,,2,0,0.16849,0,120,120,120,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,CarStart_D.wav,3,NEW,,,3,1,0.02033,0,121,121,121,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,1,OLD,,,1,1,0.402855,0,122,122,122,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Growl_B.wav,2,SIMILAR,,,2,1,0.242955,0,123,123,123,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_C.wav,2,SIMILAR,,,1,0,0.235865,0,124,124,124,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,3,NEW,,,3,1,0.22174,0,125,125,125,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,1,OLD,,,1,1,0.264205,0,126,126,126,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_C.wav,2,SIMILAR,,,2,1,0.3705,0,127,127,127,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,ManWhistle_C.wav,2,SIMILAR,,,2,1,0.22672,0,128,128,128,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Piano_A.wav,2,SIMILAR,,,1,0,0.767855,0,129,129,129,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,1,OLD,,,1,1,0.09263,0,130,130,130,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,CarStart_B.wav,2,SIMILAR,,,2,1,0.254775,0,131,131,131,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,1,OLD,,,1,1,0.301265,0,132,132,132,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,1,OLD,,,1,1,0.23493,0,133,133,133,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,OLD,,,1,1,0.09453,0,134,134,134,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Goat_B.wav,2,SIMILAR,,,2,1,0.224515,0,135,135,135,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,1,OLD,,,1,1,0.236955,0,136,136,136,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,ManWhistle_D.wav,2,SIMILAR,,,2,1,0.845135,0,137,137,137,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Growl_D.wav,2,SIMILAR,,,1,0,0.23816,0,138,138,138,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/CarStart_A.wav,2,SIMILAR,,,2,1,0.22414,0,139,139,139,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,1,OLD,,,1,1,0.250295,0,140,140,140,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,1,OLD,,,1,1,0.305075,0,141,141,141,1,,
,,,,,,,,,,,,,2,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_C.wav,2,SIMILAR,,,2,1,2.244485,0,142,142,142,1,,
,,,,,,,,,,,,,1,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,1,OLD,,,1,1,1.02265,0,143,143,143,1,,
,,,,,,,,,,,,,,5b89d11c19110c0001eb75e5,001,2021-02-17_19h54.19.489,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,18.38449
