VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile5,Correct2,Type,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,OLD,,,1,1,0.1257,0,75,75,75,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_C.wav,2,SIMILAR,,,2,1,0.26864,0,76,76,76,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,1,OLD,,,1,1,0.590315,0,77,77,77,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chomp_A.wav,2,SIMILAR,,,2,1,0.318355,0,78,78,78,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,1,OLD,,,2,0,1.65145,0,79,79,79,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_C.wav,2,SIMILAR,,,2,1,0.25329,0,80,80,80,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Snore_B.wav,1,OLD,,,2,0,0.70672,0,81,81,81,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Siren_A.wav,3,NEW,,,3,1,0.378635,0,82,82,82,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,1,OLD,,,1,1,0.3132,0,83,83,83,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,1,OLD,,,1,1,0.25343,0,84,84,84,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Footsteps_B.wav,3,NEW,,,3,1,0.413225,0,85,85,85,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,3,NEW,,,3,1,0.207675,0,86,86,86,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,3,NEW,,,3,1,0.28952,0,87,87,87,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Phone_A.wav,2,SIMILAR,,,2,1,0.22996,0,88,88,88,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,3,NEW,,,3,1,0.2927,0,89,89,89,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,3,NEW,,,3,1,0.303115,0,90,90,90,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,3,NEW,,,3,1,0.209075,0,91,91,91,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,1,OLD,,,1,1,0.751295,0,92,92,92,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,1,OLD,,,1,1,0.336025,0,93,93,93,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Footsteps_B.wav,1,OLD,,,1,1,1.4684,0,94,94,94,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Dog_A.wav,3,NEW,,,3,1,0.326525,0,95,95,95,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,3,NEW,,,3,1,0.376225,0,96,96,96,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,OLD,,,2,0,0.264185,0,97,97,97,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,1,OLD,,,1,1,0.21836,0,98,98,98,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,3,NEW,,,3,1,0.31312,0,99,99,99,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Siren_C.wav,2,SIMILAR,,,3,0,0.259695,0,100,100,100,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_A.wav,3,NEW,,,3,1,0.26834,0,101,101,101,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,1,OLD,,,1,1,0.213895,0,102,102,102,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,1,OLD,,,1,1,0.169105,0,103,103,103,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,1,OLD,,,1,1,0.26595,0,104,104,104,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,3,NEW,,,3,1,1.02755,0,105,105,105,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,1,OLD,,,1,1,0.228555,0,106,106,106,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,3,NEW,,,3,1,0.342815,0,107,107,107,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Footsteps_B.wav,1,OLD,,,1,1,0.289625,0,108,108,108,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Growl_A.wav,3,NEW,,,3,1,0.29239,0,109,109,109,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,1,OLD,,,3,0,0.467815,0,110,110,110,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Siren_B.wav,2,SIMILAR,,,2,1,2.07468,0,111,111,111,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_D.wav,2,SIMILAR,,,3,0,1.174275,0,112,112,112,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,OLD,,,1,1,0.65188,0,113,113,113,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,3,NEW,,,3,1,0.35225,0,114,114,114,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_B.wav,3,NEW,,,3,1,0.27894,0,115,115,115,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,1,OLD,,,1,1,0.253275,0,116,116,116,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,1,OLD,,,1,1,0.25977,0,117,117,117,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,3,NEW,,,2,0,0.81009,0,118,118,118,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,1,OLD,,,1,1,0.38904,0,119,119,119,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,OLD,,,1,1,0.258545,0,120,120,120,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,CarStart_D.wav,3,NEW,,,3,1,0.32797,0,121,121,121,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,1,OLD,,,1,1,1.984475,0,122,122,122,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Growl_B.wav,2,SIMILAR,,,2,1,46.45327,0,123,123,123,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_C.wav,2,SIMILAR,,,3,0,1.92562,0,124,124,124,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,3,NEW,,,3,1,0.301205,0,125,125,125,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,1,OLD,,,1,1,0.519435,0,126,126,126,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_C.wav,2,SIMILAR,,,2,1,0.39433,0,127,127,127,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,ManWhistle_C.wav,2,SIMILAR,,,2,1,0.220065,0,128,128,128,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Piano_A.wav,2,SIMILAR,,,2,1,0.93359,0,129,129,129,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,1,OLD,,,2,0,0.13479,0,130,130,130,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,CarStart_B.wav,2,SIMILAR,,,2,1,0.267015,0,131,131,131,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,1,OLD,,,1,1,0.26954,0,132,132,132,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,1,OLD,,,1,1,0.17484,0,133,133,133,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,OLD,,,1,1,0.26698,0,134,134,134,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Goat_B.wav,2,SIMILAR,,,2,1,0.31955,0,135,135,135,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,1,OLD,,,1,1,0.45134,0,136,136,136,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,ManWhistle_D.wav,2,SIMILAR,,,2,1,0.29526,0,137,137,137,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Growl_D.wav,2,SIMILAR,,,2,1,0.792955,0,138,138,138,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/CarStart_A.wav,2,SIMILAR,,,1,0,0.301615,0,139,139,139,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,1,OLD,,,1,1,0.558595,0,140,140,140,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,1,OLD,,,1,1,0.28478,0,141,141,141,1,,
,,,,,,,,,,,,,2,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_C.wav,2,SIMILAR,,,2,1,0.45676,0,142,142,142,1,,
,,,,,,,,,,,,,1,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,1,OLD,,,1,1,0.2904,0,143,143,143,1,,
,,,,,,,,,,,,,,5d97bf1cfaa2860015b165a6,001,2021-02-17_19h51.51.428,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,20.00254
