WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
,,,,bowling,0,43,43,63,1,Test/Foils/Bowlingpins.wav,New,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,bomb,0,44,44,84,1,Initial/Doubled/Clock_A.wav,Extra,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,45,45,61,1,Test/Foils/Axe.wav,New,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,toilet removal,0,46,46,23,1,Initial/NoRepeat/Toilet_B.wav,NoRepeat,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,hair dryer,0,47,47,13,1,Initial/Doubled/HairDryer_A.wav,Doubled,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,bird,0,48,48,62,1,Test/Foils/Bird.wav,New,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,keyboard,0,49,49,77,1,Test/Foils/Typing.wav,New,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,cello,0,50,50,43,1,Initial/Repeat/Cello.wav,Repeat,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,thunder,0,51,51,39,1,Initial/NoRepeat/Thunder_A.wav,NoRepeat,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,heart beat,0,52,52,71,1,Test/Foils/Heartbeat.wav,New,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,saw,0,53,53,35,1,Initial/NoRepeat/Saw_A.wav,NoRepeat,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,money,0,54,54,4,1,Initial/Doubled/Coin_A.wav,Doubled,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,piano,0,55,55,9,1,Initial/Doubled/Piano_A.wav,Doubled,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,bell,0,56,56,33,1,Initial/NoRepeat/MusicBox_A.wav,NoRepeat,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,howling,0,57,57,48,1,Initial/Repeat/Howl.wav,Repeat,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,cough,0,58,58,85,1,Initial/Doubled/Cough_A.wav,Extra,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,barking,0,59,59,7,1,Initial/Doubled/Dog_A.wav,Doubled,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,,
,,,,,,,,,,,,5f26ab25496aa941640e9a81,001,2021-01-01_17h04.02.632,GuessTheSound,2020.2.10,Win32,60,space,19.66643
