WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
,,,,laughter´s people,0,23,23,15,1,Initial/Doubled/Laugh_A.wav,Doubled,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,the sound of a music box,0,24,24,33,1,Initial/NoRepeat/MusicBox_A.wav,NoRepeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,a train,0,25,25,76,1,Test/Foils/Steam.wav,New,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,a plate of batery,0,26,26,45,1,Initial/Repeat/Cymbal_A.wav,Repeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,27,27,67,1,Test/Foils/Curtain.wav,New,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,28,28,92,1,Test/Foils/Gulp.wav,Extra,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,drinking water with a straw,0,29,29,49,1,Initial/Repeat/Pour.wav,Repeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,hammer,0,30,30,98,1,Initial/Doubled/Train_A.wav,Extra,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,printer,0,31,31,54,1,Initial/Repeat/Printer.wav,Repeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,a helicopter flying,0,32,32,93,1,Initial/NoRepeat/Helicopter_A.wav,Extra,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,wave of the sea,0,33,33,18,1,Initial/Doubled/Surf_A.wav,Doubled,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,barking of a small dog,0,34,34,90,1,Initial/Doubled/Geese_A.wav,Extra,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,drop off a recipent in a table,0,35,35,47,1,Initial/Repeat/Cup.wav,Repeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,bird,0,36,36,25,1,Initial/NoRepeat/Eagle_B.wav,NoRepeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,37,37,41,1,Initial/Repeat/Bat.wav,Repeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,snake,0,38,38,44,1,Initial/Repeat/Cicade.wav,Repeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,elephant,0,39,39,26,1,Initial/NoRepeat/Elephant_A.wav,NoRepeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,40,40,24,1,Initial/NoRepeat/Droplet_B.wav,NoRepeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,ringtone of a phone,0,41,41,75,1,Test/Foils/Robot.wav,New,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,cricket,0,42,42,5,1,Initial/Doubled/Cricket_A.wav,Doubled,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,writing,0,43,43,99,1,Initial/Doubled/Writing_A.wav,Extra,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,violin,0,44,44,43,1,Initial/Repeat/Cello.wav,Repeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,maracas,0,45,45,27,1,Initial/NoRepeat/Faucet_A.wav,NoRepeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,46,46,19,1,Initial/Doubled/Turkey_A.wav,Doubled,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,start a car,0,47,47,81,1,Initial/Doubled/CarStart_A.wav,Extra,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,fireworks,0,48,48,28,1,Initial/NoRepeat/Fireworks.wav,NoRepeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,49,49,32,1,Initial/NoRepeat/Mosquito_B.wav,NoRepeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,a play of table,0,50,50,53,1,Initial/Repeat/Pingpong.wav,Repeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,duck,0,51,51,89,1,Initial/NoRepeat/Duck_A.wav,Extra,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,whistle singing,0,52,52,50,1,Initial/Repeat/ManWhistle.wav,Repeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,music,0,53,53,60,1,Test/Foils/Airhorn.wav,New,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,54,54,39,1,Initial/NoRepeat/Thunder_A.wav,NoRepeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,,0,55,55,57,1,Initial/Repeat/Stir.wav,Repeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,touching a door,0,56,56,31,1,Initial/NoRepeat/Hammer_A.wav,NoRepeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,open a door,0,57,57,86,1,Initial/Doubled/Creak.wav,Extra,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,music salsa,0,58,58,46,1,Initial/Repeat/Drum_B.wav,Repeat,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,bells,0,59,59,17,1,Initial/Doubled/Windchime_A.wav,Doubled,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,,
,,,,,,,,,,,,mayte,001,2021-01-04_21h16.16.532,GuessTheSound,2020.2.10,Win32,60,space,20.675
