WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
,,,,snowballs making impact,0,16,16,61,1,Test/Foils/Axe.wav,New,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,air horn,0,17,17,60,1,Test/Foils/Airhorn.wav,New,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,thunder,0,18,18,39,1,Initial/NoRepeat/Thunder_A.wav,NoRepeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,cuckoo clock,0,19,19,6,1,Initial/Doubled/Cuckoo_A.wav,Doubled,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,zipper,0,20,20,78,1,Test/Foils/Cards.wav,New,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,elephant ,0,21,21,26,1,Initial/NoRepeat/Elephant_A.wav,NoRepeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,cymbals ,0,22,22,45,1,Initial/Repeat/Cymbal_A.wav,Repeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,birds,0,23,23,62,1,Test/Foils/Bird.wav,New,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,crickets,0,24,24,5,1,Initial/Doubled/Cricket_A.wav,Doubled,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,shutter on a camera,0,25,25,80,1,Test/Foils/Camera.wav,Extra,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,harmonica ,0,26,26,70,1,Test/Foils/Harmonica.wav,New,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,crow,0,27,27,87,1,Initial/Repeat/Crow_B.wav,Extra,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,lion roaring,0,28,28,12,1,Initial/Doubled/Growl_A.wav,Doubled,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,party blower,0,29,29,74,1,Test/Foils/PartyHorn.wav,New,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,chicken,0,30,30,1,1,Initial/Doubled/Chicken_A.wav,Doubled,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,31,31,41,1,Initial/Repeat/Bat.wav,Repeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,felt tip pen,0,32,32,99,1,Initial/Doubled/Writing_A.wav,Extra,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,engine ,0,33,33,18,1,Initial/Doubled/Surf_A.wav,Doubled,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,plane overhead ,0,34,34,40,1,Initial/Repeat/Airplane_B.wav,Repeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,chainsaw,0,35,35,21,1,Initial/NoRepeat/Chainsaw_A.wav,NoRepeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,frog,0,36,36,65,1,Test/Foils/Bullfrog.wav,New,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,wind,0,37,37,79,1,Test/Foils/Wind_B.wav,New,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,wind whistling ,0,38,38,73,1,Test/Foils/Kettle.wav,New,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,dog toy,0,39,39,89,1,Initial/NoRepeat/Duck_A.wav,Extra,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,lots of pens together,0,40,40,57,1,Initial/Repeat/Stir.wav,Repeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,engine starting up,0,41,41,81,1,Initial/Doubled/CarStart_A.wav,Extra,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,mosquito ,0,42,42,32,1,Initial/NoRepeat/Mosquito_B.wav,NoRepeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,fizzy drink,0,43,43,49,1,Initial/Repeat/Pour.wav,Repeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,a harp,0,44,44,14,1,Initial/Doubled/Harp_A.wav,Doubled,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,blinds being drawn,0,45,45,67,1,Test/Foils/Curtain.wav,New,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,46,46,55,1,Initial/Repeat/Sealion.wav,Repeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,seaguls,0,47,47,90,1,Initial/Doubled/Geese_A.wav,Extra,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,phone ringtone,0,48,48,75,1,Test/Foils/Robot.wav,New,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,crickets,0,49,49,59,1,Initial/Repeat/Whistle_A.wav,Repeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,wind up box,0,50,50,33,1,Initial/NoRepeat/MusicBox_A.wav,NoRepeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,mug being put down,0,51,51,47,1,Initial/Repeat/Cup.wav,Repeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,water dripping,0,52,52,24,1,Initial/NoRepeat/Droplet_B.wav,NoRepeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,a person coughing,0,53,53,85,1,Initial/Doubled/Cough_A.wav,Extra,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,a person whistling ,0,54,54,50,1,Initial/Repeat/ManWhistle.wav,Repeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,piano playing,0,55,55,9,1,Initial/Doubled/Piano_A.wav,Doubled,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,ice cubes entering a glass,0,56,56,94,1,Initial/Repeat/IceDrop.wav,Extra,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,a horse,0,57,57,72,1,Test/Foils/Horse.wav,New,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,horse running,0,58,58,69,1,Test/Foils/Gallop.wav,New,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,a dog,0,59,59,48,1,Initial/Repeat/Howl.wav,Repeat,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,,,,,,,,5df9f1c15777b5752bf8b085,001,2020-12-23_17h24.08.231,GuessTheSound,2020.2.10,MacIntel,60,space,26.49528
