VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Correct2,Type,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Footsteps_C.wav,2,SIMILAR,,,2,1,0.76762,0,99,99,99,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Growl_A.wav,3,NEW,,,2,0,1.810705,0,100,100,100,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Horse.wav,3,NEW,,,2,0,2.632835,0,101,101,101,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_D.wav,1,OLD,,,2,0,0.718525,0,102,102,102,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_C.wav,2,SIMILAR,,,2,1,1.14652,0,103,103,103,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,OLD,,,3,0,3.929455,0,104,104,104,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Printer.wav,3,NEW,,,3,1,1.636065,0,105,105,105,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,3,NEW,,,1,0,2.239235,0,106,106,106,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Clap_B.wav,3,NEW,,,1,0,0.685215,0,107,107,107,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,3,NEW,,,1,0,0.976565,0,108,108,108,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Coin_B.wav,2,SIMILAR,,,2,1,0.551955,0,109,109,109,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,3,NEW,,,3,1,0.5814,0,110,110,110,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Steam.wav,3,NEW,,,2,0,0.60313,0,111,111,111,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,OLD,,,3,0,1.888625,0,112,112,112,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,CarStart_D.wav,3,NEW,,,2,0,0.75676,0,113,113,113,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,1,OLD,,,1,1,0.475845,0,114,114,114,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Growl_B.wav,2,SIMILAR,,,2,1,1.18774,0,115,115,115,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_C.wav,2,SIMILAR,,,2,1,2.34986,0,116,116,116,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,3,NEW,,,3,1,0.58556,0,117,117,117,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,1,OLD,,,2,0,2.097505,0,118,118,118,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Bubbles_B.wav,2,SIMILAR,,,2,1,0.714505,0,119,119,119,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Horse.wav,1,OLD,,,2,0,0.63082,0,120,120,120,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Printer.wav,1,OLD,,,3,0,0.81868,0,121,121,121,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,1,OLD,,,2,0,2.255945,0,122,122,122,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,1,OLD,,,1,1,0.85093,0,123,123,123,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Steam.wav,1,OLD,,,1,1,0.638695,0,124,124,124,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,CarStart_E.wav,2,SIMILAR,,,1,0,2.356325,0,125,125,125,1,,
,,,,,,,,,,,,,1,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,1,OLD,,,1,1,0.55188,0,126,126,126,1,,
,,,,,,,,,,,,,2,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Clap_C.wav,2,SIMILAR,,,2,1,2.301525,0,127,127,127,1,,
,,,,,,,,,,,,,,,001,2021-02-21_14h23.09.405,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,60.78507
