File,Correct,SoundFile5,Correct2,Type,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,CheckSound.started,CheckSound.stopped,QuestionTxt.started,QuestionTxt.stopped,CheckTrial.started,CheckTrial.stopped,CrossHeadphone.started,CrossHeadphone.stopped,CheckResp.keys,CheckResp.corr,CheckResp.rt,CheckResp.started,CheckResp.stopped,FeedbackTxt.started,FeedbackTxt.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,2,Test/Lures/Chime_B.wav,3,NEW,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.92971599998418,None,110.44633513996376,None,110.44464709993917,None,110.44464709993917,None,113.26320169994142,None,2,1,0.499526200001128,113.26320169994142,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Initial/NoRepeat/Toilet_B.wav,3,NEW,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.77969959995244,None,115.29631464001721,None,115.29922859999351,None,115.29922859999351,None,118.21316159993876,None,2,1,0.3249771000118926,118.21316159993876,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Test/Foils/Typing.wav,3,NEW,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.56298169994261,None,120.07958254001568,None,120.07822049991228,None,120.07822049991228,None,122.94658699992578,None,2,1,0.32213310000952333,122.94658699992578,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Initial/Repeat/Pour.wav,3,NEW,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.29611969995312,None,124.81292743997182,None,124.81886379991192,None,124.81886379991192,None,127.39638609997928,None,2,1,0.43765380000695586,127.39638609997928,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,1,Initial/NoRepeat/Thunder_A.wav,1,OLD,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.86271529993974,None,129.37951813992112,None,129.37728619994596,None,129.37728619994596,None,132.36308209993877,None,1,1,0.367787400027737,132.36308209993877,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Initial/NoRepeat/Sleighbells_B.wav,3,NEW,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.74622809991706,None,134.2627560400171,None,134.26773550000507,None,134.26773550000507,None,136.69645209994633,None,2,1,0.3160711999516934,136.69645209994633,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Initial/Repeat/Buzz.wav,3,NEW,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.02936939999927,None,138.54610593994147,None,138.5504606999457,None,138.5504606999457,None,140.8630153000122,None,2,1,0.4384844999294728,140.8630153000122,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Initial/NoRepeat/Baby_B.wav,3,NEW,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.32935899996664,None,142.86266086001413,None,142.8564363999758,None,142.8564363999758,None,145.8964615999721,None,2,1,0.3244603000348434,145.8964615999721,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Initial/NoRepeat/Mosquito_B.wav,3,NEW,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.24595589993987,None,147.762721639988,None,147.76408290001564,None,147.76408290001564,None,149.91310479992535,None,2,1,0.5369608000619337,149.91310479992535,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,1,Test/Foils/Typing.wav,1,OLD,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.4791088999482,None,151.97911961995996,None,151.9862562000053,None,151.9862562000053,None,154.84617999999318,None,1,1,0.5524949999526143,154.84617999999318,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Initial/Doubled/Chime_A.wav,2,SIMILAR,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.42926919995807,None,156.92907651993445,None,156.93453869991936,None,156.93453869991936,None,159.76282129995525,None,1,0,0.34996240003965795,159.76282129995525,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Test/Foils/DialTone.wav,3,NEW,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.12916219991166,None,161.64586133991833,None,161.65342180000152,None,161.65342180000152,None,164.16264320001937,None,2,1,0.3676524000475183,164.16264320001937,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,1,Initial/NoRepeat/Elephant_A.wav,1,OLD,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.54583600000478,None,166.04579651998355,None,166.05325090000406,None,166.05325090000406,None,169.11275099997874,None,1,1,0.28677250002510846,169.11275099997874,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Initial/Doubled/Writing_A.wav,3,NEW,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.42895119998138,None,170.94571143998763,None,170.94889779994264,None,170.94889779994264,None,173.6460509999888,None,2,1,0.4051707999315113,173.6460509999888,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Initial/NoRepeat/Faucet_A.wav,3,NEW,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.07862529996783,None,175.57900642000604,None,175.5882142999908,None,175.5882142999908,None,178.06265689991415,None,2,1,0.4948928001103923,178.06265689991415,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,1,Initial/NoRepeat/Toilet_B.wav,1,OLD,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.57902750000358,None,180.07895261994562,None,180.0867110999534,None,180.0867110999534,None,183.0125992000103,None,1,1,0.2782921999460086,183.0125992000103,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Pour_C.wav,2,SIMILAR,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.3122558000032,None,184.82878893991,None,184.8265746999532,None,184.8265746999532,None,187.82930079998914,None,2,1,0.5721049000276253,187.82930079998914,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,1,Initial/NoRepeat/Sleighbells_B.wav,1,OLD,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.42885989998467,None,189.92894691999535,None,189.93862939998507,None,189.93862939998507,None,192.3623616999248,None,1,1,0.8987191000487655,192.3623616999248,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Initial/Doubled/Bubbles_A.wav,3,NEW,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.27866770001128,None,194.79544214000924,None,194.79562719992828,None,194.79562719992828,None,197.2123632999137,None,2,1,0.6963447000598535,197.2123632999137,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,1,Initial/Repeat/Buzz.wav,1,OLD,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.92882639996242,None,199.4288208199665,None,199.43488249997608,None,199.43488249997608,None,201.74573219998274,None,1,1,0.3642869000323117,201.74573219998274,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Baby_A.wav,2,SIMILAR,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.12877680000383,None,203.6287334199529,None,203.6375234000152,None,203.6375234000152,None,206.2293134999927,None,2,1,0.4021280000451952,206.2293134999927,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Writing_B.wav,2,SIMILAR,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.66204510000534,None,208.1620688199997,None,208.1673509000102,None,208.1673509000102,None,210.07898310001474,None,2,1,2.1295406999997795,210.07898310001474,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,1,Initial/NoRepeat/Mosquito_B.wav,1,OLD,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.2286847999785,None,213.72861221993807,None,213.7349244999932,None,213.7349244999932,None,215.8788409999106,None,1,1,0.5137959000421688,215.8788409999106,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Initial/Doubled/Cough_A.wav,3,NEW,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.41181540000252,None,217.9286280399421,None,217.92375059996266,None,217.92375059996266,None,219.62897959991824,None,2,1,0.5553183000301942,219.62897959991824,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,1,Test/Foils/DialTone.wav,1,OLD,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.21170290000737,None,221.7119212199701,None,221.72059819998685,None,221.72059819998685,None,224.2290093000047,None,1,1,0.2657819000305608,224.2290093000047,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Test/Foils/Heartbeat.wav,3,NEW,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.51177699991968,None,226.02840653997845,None,226.02646369999275,None,226.02646369999275,None,228.44559050002135,None,2,1,0.2417457998963073,228.44559050002135,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Initial/Repeat/IceDrop.wav,3,NEW,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.71182289998978,None,230.24495615991762,None,230.2415569999721,None,230.2415569999721,None,232.99533119995613,None,2,1,0.575067300000228,232.99533119995613,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
,2,Bird_C.wav,3,NEW,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.59487679996528,None,235.1116510399617,None,235.11276019993238,None,235.11276019993238,None,236.86175559996627,None,2,1,0.6933549999957904,236.86175559996627,None,,001,2021_Feb_18_0136,GuessTheSound,2020.2.10,59.97562591552984,
