VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile5,Correct2,Type,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Goat_B.wav,3,NEW,,,3,1,0.26796,0,91,91,91,1,,
,,,,,,,,,,,,,1,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,1,OLD,,,1,1,0.462875,0,92,92,92,1,,
,,,,,,,,,,,,,1,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,1,OLD,,,1,1,0.31198,0,93,93,93,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Coin_A.wav,3,NEW,,,3,1,0.31154,0,94,94,94,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,3,NEW,,,3,1,0.336125,0,95,95,95,1,,
,,,,,,,,,,,,,1,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,1,OLD,,,1,1,0.297785,0,96,96,96,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,3,NEW,,,3,1,0.272715,0,97,97,97,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,3,NEW,,,3,1,0.49151,0,98,98,98,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Footsteps_C.wav,2,SIMILAR,,,2,1,0.51781,0,99,99,99,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Growl_A.wav,3,NEW,,,3,1,0.39498,0,100,100,100,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Horse.wav,3,NEW,,,3,1,0.388035,0,101,101,101,1,,
,,,,,,,,,,,,,1,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,1,OLD,,,1,1,0.3625,0,102,102,102,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_C.wav,2,SIMILAR,,,2,1,0.41142,0,103,103,103,1,,
,,,,,,,,,,,,,1,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,OLD,,,1,1,1.56697,0,104,104,104,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Printer.wav,3,NEW,,,3,1,0.40362,0,105,105,105,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,3,NEW,,,3,1,0.54982,0,106,106,106,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Piano_A.wav,3,NEW,,,3,1,0.24575,0,107,107,107,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,3,NEW,,,3,1,0.26927,0,108,108,108,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Coin_B.wav,2,SIMILAR,,,2,1,1.40692,0,109,109,109,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,3,NEW,,,3,1,1.296055,0,110,110,110,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Steam.wav,3,NEW,,,3,1,0.389235,0,111,111,111,1,,
,,,,,,,,,,,,,1,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,OLD,,,1,1,0.257255,0,112,112,112,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,CarStart_D.wav,3,NEW,,,3,1,0.18846,0,113,113,113,1,,
,,,,,,,,,,,,,1,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,1,OLD,,,1,1,0.298705,0,114,114,114,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Growl_B.wav,2,SIMILAR,,,2,1,0.390555,0,115,115,115,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_C.wav,2,SIMILAR,,,3,0,0.296505,0,116,116,116,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,3,NEW,,,3,1,2.333965,0,117,117,117,1,,
,,,,,,,,,,,,,1,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,1,OLD,,,1,1,0.416315,0,118,118,118,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,ManWhistle_D.wav,2,SIMILAR,,,2,1,0.495675,0,119,119,119,1,,
,,,,,,,,,,,,,1,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Horse.wav,1,OLD,,,1,1,3.712305,0,120,120,120,1,,
,,,,,,,,,,,,,1,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Printer.wav,1,OLD,,,1,1,0.69604,0,121,121,121,1,,
,,,,,,,,,,,,,1,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,1,OLD,,,1,1,1.0969,0,122,122,122,1,,
,,,,,,,,,,,,,1,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,1,OLD,,,1,1,0.321945,0,123,123,123,1,,
,,,,,,,,,,,,,1,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Steam.wav,1,OLD,,,1,1,0.331565,0,124,124,124,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/CarStart_A.wav,2,SIMILAR,,,2,1,0.31041,0,125,125,125,1,,
,,,,,,,,,,,,,1,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,1,OLD,,,1,1,0.348505,0,126,126,126,1,,
,,,,,,,,,,,,,2,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_D.wav,2,SIMILAR,,,2,1,0.440735,0,127,127,127,1,,
,,,,,,,,,,,,,,5ff983115395ad2863c18b91,001,2021-02-19_16h03.00.178,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,28.16052
