WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
,,,,horse galloping ,0,32,32,69,1,Test/Foils/Gallop.wav,New,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,violin,0,33,33,43,1,Initial/Repeat/Cello.wav,Repeat,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,flushing down toilet,0,34,34,23,1,Initial/NoRepeat/Toilet_B.wav,NoRepeat,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,jazz,0,35,35,36,1,Initial/NoRepeat/Sax_A.wav,NoRepeat,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,printer,0,36,36,54,1,Initial/Repeat/Printer.wav,Repeat,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,knocking on door,0,37,37,31,1,Initial/NoRepeat/Hammer_A.wav,NoRepeat,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,fly,0,38,38,32,1,Initial/NoRepeat/Mosquito_B.wav,NoRepeat,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,eagle,0,39,39,25,1,Initial/NoRepeat/Eagle_B.wav,NoRepeat,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,phone vibrating,0,40,40,66,1,Test/Foils/Buzz.wav,New,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,toy,0,41,41,34,1,Initial/NoRepeat/Puff_A.wav,NoRepeat,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,no idea,0,42,42,4,1,Initial/Doubled/Coin_A.wav,Doubled,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,frog,0,43,43,65,1,Test/Foils/Bullfrog.wav,New,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,chicken,0,44,44,1,1,Initial/Doubled/Chicken_A.wav,Doubled,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,elephant,0,45,45,26,1,Initial/NoRepeat/Elephant_A.wav,NoRepeat,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,no idea,0,46,46,53,1,Initial/Repeat/Pingpong.wav,Repeat,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,clock,0,47,47,6,1,Initial/Doubled/Cuckoo_A.wav,Doubled,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,piano,0,48,48,9,1,Initial/Doubled/Piano_A.wav,Doubled,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,laughter,0,49,49,15,1,Initial/Doubled/Laugh_A.wav,Doubled,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,doorbell,0,50,50,8,1,Initial/Doubled/Doorchime_A.wav,Doubled,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,guitar,0,51,51,91,1,Initial/Doubled/Guitar_A.wav,Extra,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,seal,0,52,52,55,1,Initial/Repeat/Sealion.wav,Repeat,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,pouring hot liquid,0,53,53,49,1,Initial/Repeat/Pour.wav,Repeat,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,wolf,0,54,54,48,1,Initial/Repeat/Howl.wav,Repeat,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,donkey,0,55,55,68,1,Test/Foils/Donkey.wav,New,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,police siren,0,56,56,11,1,Initial/Doubled/Siren_A.wav,Doubled,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,lion,0,57,57,12,1,Initial/Doubled/Growl_A.wav,Doubled,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,that scottish music instrument,0,58,58,42,1,Initial/Repeat/Bagpipe.wav,Repeat,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,eating a cracker,0,59,59,83,1,Initial/Doubled/Chomp_A.wav,Extra,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,,
,,,,,,,,,,,,5f3971a9bc04640d4b77d837,001,2021-01-01_12h58.50.062,GuessTheSound,2020.2.10,Win32,60,space,21.909
