SoundFiles3,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no1.started,no1.stopped,Question.started,Question.stopped,ResponseBox.text,ResponseBox.started,ResponseBox.stopped,SubmitClick.started,SubmitClick.stopped,ClickTheButton.started,ClickTheButton.stopped,SoundItem.started,SoundItem.stopped,ItemNo.started,ItemNo.stopped,Submit.started,Submit.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,ThankyouMssg.started,ThankyouMssg.stopped,CompletionCode.started,CompletionCode.stopped,ExitTxt.started,ExitTxt.stopped,ExitKey.keys,ExitKey.rt,ExitKey.started,ExitKey.stopped,CodeTxt.started,CodeTxt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Initial/NoRepeat/Baby_B.wav,3,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.75054130004719,None,57.75355859985575,None,58.81182669987902,None,"

 ",58.81182669987902,None,0.011875960044562817,None,58.81182669987902,None,58.80352185992524,None,58.81182669987902,None,58.81182669987902,None,space,2.738898199982941,58.81182669987902,None,61.58258019993082,None,3,1,1.0403383998200297,61.58258019993082,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Doubled/Writing_A.wav,3,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.654482499929145,None,63.65356169990264,None,64.66803199984133,None,"

 ",64.66803199984133,None,0.014190280111506581,None,64.66803199984133,None,64.66948048002087,None,64.66803199984133,None,64.66803199984133,None,space,3.4847321999259293,64.66803199984133,None,68.1910399000626,None,3,1,0.673757900018245,68.1910399000626,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/NoRepeat/Mosquito_B.wav,3,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8885389000643,None,69.90355549985543,None,70.96072209998965,None,"

 ",70.96072209998965,None,0.014206659980118275,None,70.96072209998965,None,70.9534013599623,None,70.96072209998965,None,70.96072209998965,None,space,2.3434216999448836,70.96072209998965,None,73.33668969990686,None,3,1,0.617464000126347,73.33668969990686,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Test/Foils/Typing.wav,3,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9735133999493,None,74.98692279984243,None,76.04853569995612,None,"

 ",76.04853569995612,None,0.008582759881392121,None,76.04853569995612,None,76.03666805988178,None,76.04853569995612,None,76.04853569995612,None,space,3.298580499831587,76.04853569995612,None,79.3889905998949,None,3,1,1.0804533998016268,79.3889905998949,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Repeat/Pour.wav,3,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.48897799989209,None,81.50346729997545,None,82.56110399984755,None,"

 ",82.56110399984755,None,0.01318226009607315,None,82.56110399984755,None,82.5533882600721,None,82.56110399984755,None,82.56110399984755,None,space,2.8333179000765085,82.56110399984755,None,85.42318859999068,None,3,1,1.1780099000316113,85.42318859999068,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Doubled/HairDryer_A.wav,3,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6230214999523,None,87.63655969989486,None,88.70035719987936,None,"

 ",88.70035719987936,None,0.004782260162755847,None,88.70035719987936,None,88.68661075993441,None,88.70035719987936,None,88.70035719987936,None,space,2.5891428999602795,88.70035719987936,None,91.32873920002021,None,3,1,1.2877531999256462,91.32873920002021,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Test/Foils/Airhorn.wav,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.63861309993081,None,93.65312909986824,None,94.67132509988733,None,"

1",94.67132509988733,None,0.000140039948746562,None,94.67132509988733,None,94.65319713996723,None,94.67132509988733,None,94.67132509988733,None,1,3.5444258998613805,94.67132509988733,None,98.26484079984948,None,1,1,1.8725383998826146,98.26484079984948,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Piano_D.wav,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.15658579999581,None,101.16972989984788,None,102.21977930003777,None,"

 ",102.21977930003777,None,0.0068372199311852455,None,102.21977930003777,None,102.20312041998841,None,102.21977930003777,None,102.21977930003777,None,space,4.262382199987769,102.21977930003777,None,106.51517689996399,None,2,1,0.7581923000980169,106.51517689996399,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/NoRepeat/Thunder_A.wav,3,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.32607980002649,None,108.33639659988694,None,109.43576409993693,None,"

 ",109.43576409993693,None,0.004643140127882361,None,109.43576409993693,None,109.41966374008916,None,109.43576409993693,None,109.43576409993693,None,space,3.2237066999077797,109.43576409993693,None,112.68936349987052,None,3,1,1.361243800027296,112.68936349987052,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/NoRepeat/Fireworks.wav,3,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.07164940005168,None,115.08632729994133,None,116.14512240001932,None,"

 ",116.14512240001932,None,0.015414759749546647,None,116.14512240001932,None,116.13638185989112,None,116.14512240001932,None,116.14512240001932,None,space,10.722451400011778,116.14512240001932,None,126.89545960002579,None,2,0,0.8198068998754025,126.89545960002579,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Baby_A.wav,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.73937579989433,None,128.7528957000468,None,129.78632609988563,None,"

 ",129.78632609988563,None,0.002858380088582635,None,129.78632609988563,None,129.7697062799707,None,129.78632609988563,None,129.78632609988563,None,space,3.6381952001247555,129.78632609988563,None,133.46797170001082,None,2,1,1.6568836998194456,133.46797170001082,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Repeat/IceDrop.wav,3,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.15281250001863,None,136.1530515998602,None,137.21583630004898,None,"

 ",137.21583630004898,None,0.008514459943398833,None,137.21583630004898,None,137.2029791600071,None,137.21583630004898,None,137.21583630004898,None,space,3.335495399776846,137.21583630004898,None,140.582779499935,None,3,1,3.2074308001901954,140.582779499935,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Siren_B.wav,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.81942379986867,None,144.8194387999829,None,145.8519564999733,None,"

 ",145.8519564999733,None,0.0035318799782544374,None,145.8519564999733,None,145.83624487998895,None,145.8519564999733,None,145.8519564999733,None,space,3.5608788998797536,145.8519564999733,None,149.45355860004202,None,3,0,0.8859138998668641,149.45355860004202,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Test/Foils/PaperRip.wav,3,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.3690714999102,None,151.3693172999192,None,152.4312501999084,None,"

 ",152.4312501999084,None,0.013346559833735228,None,152.4312501999084,None,152.41923795989715,None,152.4312501999084,None,152.4312501999084,None,space,3.3676636000163853,152.4312501999084,None,155.8235921000596,None,3,1,2.759973900159821,155.8235921000596,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Bird_C.wav,2,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.60510689998046,None,159.6193959999364,None,160.64525729999878,None,"

 ",160.64525729999878,None,0.009072779910638928,None,160.64525729999878,None,160.6357656798791,None,160.64525729999878,None,160.64525729999878,None,space,2.920279199955985,160.64525729999878,None,163.59972319984809,None,3,0,0.9225272999610752,163.59972319984809,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Pour_D.wav,2,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.55130219995044,None,165.55144209996797,None,166.58511830004863,None,"

 ",166.58511830004863,None,0.003673980012536049,None,166.58511830004863,None,166.56812108005397,None,166.58511830004863,None,166.58511830004863,None,space,3.6367043999489397,166.58511830004863,None,170.2580798000563,None,2,1,0.7725784000940621,170.2580798000563,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Test/Foils/Camera.wav,3,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.05453359987587,None,172.0692481000442,None,173.12528709997423,None,"

  ",173.12528709997423,None,0.01491456013172865,None,173.12528709997423,None,173.11904536001384,None,173.12528709997423,None,173.12528709997423,None,space,2.893982599955052,173.12528709997423,None,176.0452564000152,None,3,1,0.33244249993003905,176.0452564000152,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Doubled/Writing_A.wav,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.40290239988826,None,177.4024312000256,None,178.43138869991526,None,"

 ",178.43138869991526,None,0.013430380029603839,None,178.43138869991526,None,178.41912457998842,None,178.43138869991526,None,178.43138869991526,None,space,3.501989600015804,178.43138869991526,None,181.95732120005414,None,1,1,1.4148434000089765,181.95732120005414,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Test/Foils/Typing.wav,1,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.38874830002896,None,184.40227760002017,None,185.42451129993424,None,"

 ",185.42451129993424,None,0.0008506400045007467,None,185.42451129993424,None,185.4022916399408,None,185.42451129993424,None,185.42451129993424,None,space,3.871896799886599,185.42451129993424,None,189.33645839989185,None,1,1,1.3861356999259442,189.33645839989185,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/NoRepeat/Snore_B.wav,3,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.75216510007158,None,191.7522736999672,None,192.80944460001774,None,"

 ",192.80944460001774,None,0.012928560143336654,None,192.80944460001774,None,192.80215216008946,None,192.80944460001774,None,192.80944460001774,None,space,2.9494648999534547,192.80944460001774,None,195.7849246999249,None,3,1,1.994489299831912,195.7849246999249,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Baby_C.wav,2,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.80451429984532,None,198.81850100005977,None,199.85013989987783,None,"

 ",199.85013989987783,None,0.004789280006662011,None,199.85013989987783,None,199.83545557991602,None,199.85013989987783,None,199.85013989987783,None,space,2.8873050999827683,199.85013989987783,None,202.7526852998417,None,2,1,2.24841699982062,202.7526852998417,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Siren_C.wav,2,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.02142959996127,None,206.03537929989398,None,207.05557499988936,None,"

 ",207.05557499988936,None,0.016489779809489846,None,207.05557499988936,None,207.05204767989926,None,207.05557499988936,None,207.05557499988936,None,space,2.768608900019899,207.05557499988936,None,209.85916169988923,None,2,1,0.9851619999390095,209.85916169988923,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/NoRepeat/Thunder_A.wav,1,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.86866050004028,None,211.86844690004364,None,212.89074880001135,None,"

 ",212.89074880001135,None,0.014851580141112208,None,212.89074880001135,None,212.88554828008637,None,212.89074880001135,None,212.89074880001135,None,space,3.143317600013688,212.89074880001135,None,216.06818150007166,None,1,1,3.503307200036943,216.06818150007166,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Piano_C.wav,2,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.6019079000689,None,220.60197820002213,None,221.65527109988034,None,"

 ",221.65527109988034,None,0.0009031200315803289,None,221.65527109988034,None,221.63518271991052,None,221.65527109988034,None,221.65527109988034,None,space,2.6606641998514533,221.65527109988034,None,224.34386450005695,None,2,1,1.552998999832198,224.34386450005695,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/NoRepeat/Fireworks.wav,1,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.9210526999086,None,226.93517139996402,None,227.95403059991077,None,"

 ",227.95403059991077,None,8.24399758130312e-05,None,227.95403059991077,None,227.95211667986587,None,227.95403059991077,None,227.95403059991077,None,space,3.588857499882579,227.95403059991077,None,231.5724408000242,None,1,1,2.300850300118327,231.5724408000242,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Pour_C.wav,2,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.90177559992298,None,234.90177230001427,None,235.9412897999864,None,"

 ",235.9412897999864,None,0.015182620147243142,None,235.9412897999864,None,235.93527422007173,None,235.9412897999864,None,235.9412897999864,None,space,3.5053063998930156,235.9412897999864,None,239.46990649984218,None,2,1,2.051608200185001,239.46990649984218,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Bird_D.wav,2,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.55177789996378,None,242.55166210001335,None,243.58431559987366,None,"

 ",243.58431559987366,None,0.005705379880964756,None,243.58431559987366,None,243.56828767992556,None,243.58431559987366,None,243.58431559987366,None,space,2.403989400016144,243.58431559987366,None,246.02900910004973,None,3,0,1.1877801998052746,246.02900910004973,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Repeat/Airplane_B.wav,3,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.238354699919,None,248.2515537000727,None,249.31297470000573,None,"

 ",249.31297470000573,None,0.01110636000521481,None,249.31297470000573,None,249.30159536004066,None,249.31297470000573,None,249.31297470000573,None,space,2.9739921998698264,249.31297470000573,None,252.3151036000345,None,3,1,3.3813117002137005,252.3151036000345,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Test/Foils/Buzz.wav,3,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.72110109985806,None,256.7348336998839,None,257.79201989993453,None,"

 ",257.79201989993453,None,0.015542759792879224,None,257.79201989993453,None,257.7851859598886,None,257.79201989993453,None,257.79201989993453,None,space,3.187981100054458,257.79201989993453,None,261.01843179995194,None,3,1,2.9280524000059813,261.01843179995194,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Doubled/Growl_A.wav,3,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.97064119996503,None,264.9847051000688,None,266.03985100006685,None,"

 ",266.03985100006685,None,0.0010291198268532753,None,266.03985100006685,None,266.01805961993523,None,266.03985100006685,None,266.03985100006685,None,space,2.524108299985528,266.03985100006685,None,268.5916500999592,None,3,1,0.763674900168553,268.5916500999592,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Test/Foils/Airhorn.wav,1,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.38525910000317,None,270.38472669990733,None,271.4113457000349,None,"

 ",271.4113457000349,None,0.01379758003167808,None,271.4113457000349,None,271.40144597995095,None,271.4113457000349,None,271.4113457000349,None,space,3.0505750000011176,271.4113457000349,None,274.488357400056,None,1,1,1.2420293998438865,274.488357400056,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Doubled/Chicken_A.wav,3,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.75312729994766,None,276.76814950001426,None,277.799358200049,None,"

 ",277.799358200049,None,0.013412219937890768,None,277.799358200049,None,277.80135321989655,None,277.799358200049,None,277.799358200049,None,space,2.9219704000279307,277.799358200049,None,280.75032319989987,None,3,1,0.8439166001044214,280.75032319989987,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Doubled/Laugh_A.wav,3,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.61899410001934,None,282.6346034000162,None,283.6747175999917,None,"

 ",283.6747175999917,None,0.004205420147627592,None,283.6747175999917,None,283.6680589199532,None,283.6747175999917,None,283.6747175999917,None,space,2.5678633998613805,283.6747175999917,None,286.27678809990175,None,3,1,2.2330246998462826,286.27678809990175,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Test/Foils/Typing.wav,1,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.5341181999538,None,289.5341499999631,None,290.5613873000257,None,"

 ",290.5613873000257,None,0.01349728018976748,None,290.5613873000257,None,290.5512382800225,None,290.5613873000257,None,290.5613873000257,None,space,2.672632400179282,290.5613873000257,None,293.270255099982,None,1,1,1.0354287000373006,293.270255099982,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Doubled/Cough_A.wav,3,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.33531609992497,None,295.3345009998884,None,296.39348319987766,None,"

 ",296.39348319987766,None,0.014889359939843416,None,296.39348319987766,None,296.38444166001864,None,296.39348319987766,None,296.39348319987766,None,space,2.482106300070882,296.39348319987766,None,298.91296250000596,None,3,1,1.0766334000509232,298.91296250000596,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Doubled/Clap_A.wav,3,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.01776499999687,None,301.0177658998873,None,302.0758636998944,None,"

 ",302.0758636998944,None,0.01629236014559865,None,302.0758636998944,None,302.0677938601002,None,302.0758636998944,None,302.0758636998944,None,space,2.993886600015685,302.0758636998944,None,305.1062882000115,None,1,0,1.356112799840048,305.1062882000115,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Doubled/Writing_A.wav,1,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.48748399992473,None,307.5011440999806,None,308.5222265999764,None,"

 ",308.5222265999764,None,0.0014013401232659817,None,308.5222265999764,None,308.50090534007177,None,308.5222265999764,None,308.5222265999764,None,space,2.812643799930811,308.5222265999764,None,311.36852029990405,None,2,0,0.8753324998542666,311.36852029990405,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Doubled/Chomp_A.wav,3,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.2706242999993,None,313.28428140003234,None,314.34306939993985,None,"

 ",314.34306939993985,None,0.01455126004293561,None,314.34306939993985,None,314.33422836009413,None,314.34306939993985,None,314.34306939993985,None,space,4.516397200059146,314.34306939993985,None,318.8952750999015,None,3,1,1.6314187999814749,318.8952750999015,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Doubled/CarStart_A.wav,3,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.5522098999936,None,321.56763169984333,None,322.58323860005476,None,"

 ",322.58323860005476,None,0.011347780236974359,None,322.58323860005476,None,322.5836836800445,None,322.58323860005476,None,322.58323860005476,None,space,5.363861599937081,322.58323860005476,None,327.9745002000127,None,3,1,3.3695282998960465,327.9745002000127,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/NoRepeat/Fireworks.wav,1,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.37073259986937,None,332.3842549000401,None,333.40482169995084,None,"

 ",333.40482169995084,None,0.0005110399797558784,None,333.40482169995084,None,333.3840514400508,None,333.40482169995084,None,333.40482169995084,None,space,2.739909299882129,333.40482169995084,None,336.18108629994094,None,1,1,1.4284944999963045,336.18108629994094,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/NoRepeat/Toilet_B.wav,3,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.63679749984294,None,338.650854999898,None,339.715398899978,None,"

 ",339.715398899978,None,0.007447960088029504,None,339.715398899978,None,339.7007043599151,None,339.715398899978,None,339.715398899978,None,space,3.1372219999320805,339.715398899978,None,342.8845697999932,None,3,1,1.362862200010568,342.8845697999932,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Test/Foils/Donkey.wav,3,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.26906539988704,None,345.2840322998818,None,346.3428793998901,None,"

 ",346.3428793998901,None,0.013657759875059128,None,346.3428793998901,None,346.33414866006933,None,346.3428793998901,None,346.3428793998901,None,space,4.22613239986822,346.3428793998901,None,350.60722430003807,None,3,1,3.5155006998684257,350.60722430003807,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/NoRepeat/Helicopter_A.wav,3,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.150696199853,None,355.1507500000298,None,356.2150258999318,None,"

 ",356.2150258999318,None,0.011586259817704558,None,356.2150258999318,None,356.2007010600064,None,356.2150258999318,None,356.2150258999318,None,space,3.6089359000325203,356.2150258999318,None,359.8625751999207,None,3,1,1.3872545999474823,359.8625751999207,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/Doubled/Dog_A.wav,3,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.268962000031,None,362.28389559988864,None,363.3439960000105,None,"

 ",363.3439960000105,None,0.011462660040706396,None,363.3439960000105,None,363.33392666000873,None,363.3439960000105,None,363.3439960000105,None,space,4.285845899954438,363.3439960000105,None,367.67156769987196,None,3,1,1.5479404001962394,367.67156769987196,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Test/Foils/Wind_B.wav,3,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.25062959990464,None,370.25051290006377,None,371.3161752000451,None,"

 ",371.3161752000451,None,0.006627559894695878,None,371.3161752000451,None,371.30043265991844,None,371.3161752000451,None,371.3161752000451,None,space,2.7358293998986483,371.3161752000451,None,374.0855498998426,None,3,1,1.3186145999934524,374.0855498998426,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Initial/NoRepeat/Thunder_A.wav,1,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.43414160003886,None,376.43378009996377,None,377.461150099989,None,"

 ",377.461150099989,None,0.013162680203095078,None,377.461150099989,None,377.45032847998664,None,377.461150099989,None,377.461150099989,None,space,3.2953922001179308,377.461150099989,None,380.7841042999644,None,1,1,1.5360620999708772,380.7841042999644,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Laugh_C.wav,2,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.3505861000158,None,383.35064029996283,None,384.3831304998603,None,"

 ",384.3831304998603,None,0.004036280093714595,None,384.3831304998603,None,384.3669899799861,None,384.3831304998603,None,384.3831304998603,None,space,2.769659199984744,384.3831304998603,None,387.19068809994496,None,2,1,1.7881740999873728,387.19068809994496,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
Cough_D.wav,2,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0019733000081,None,390.0167990999762,None,391.048378800042,None,"

 ",391.048378800042,None,0.006419680081307888,None,391.048378800042,None,391.0334803799633,None,391.048378800042,None,391.048378800042,None,space,3.09030169993639,391.048378800042,None,394.18145160004497,None,1,0,1.0897931999061257,394.18145160004497,None,,,,,,,,,,,,,,001,2021_Jan_07_1540,GuessTheSound,2020.2.10,59.9618522164805,
