VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Correct2,Type,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,1,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,1,OLD,,,1,1,0.269075,0,93,93,93,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Coin_D.wav,3,NEW,,,3,1,0.416675,0,94,94,94,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,3,NEW,,,3,1,0.29966,0,95,95,95,1,,
,,,,,,,,,,,,,1,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,1,OLD,,,3,0,0.616335,0,96,96,96,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,3,NEW,,,3,1,3.057665,0,97,97,97,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,3,NEW,,,3,1,0.384125,0,98,98,98,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Footsteps_C.wav,2,SIMILAR,,,2,1,0.267805,0,99,99,99,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Growl_E.wav,3,NEW,,,2,0,0.81313,0,100,100,100,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Horse.wav,3,NEW,,,3,1,0.842605,0,101,101,101,1,,
,,,,,,,,,,,,,1,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_D.wav,1,OLD,,,1,1,0.03439,0,102,102,102,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_F.wav,2,SIMILAR,,,2,1,0.33457,0,103,103,103,1,,
,,,,,,,,,,,,,1,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,OLD,,,1,1,0.30113,0,104,104,104,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Printer.wav,3,NEW,,,3,1,0.607385,0,105,105,105,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,3,NEW,,,3,1,0.45008,0,106,106,106,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Clap_B.wav,3,NEW,,,2,0,0.31323,0,107,107,107,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,3,NEW,,,3,1,0.31025,0,108,108,108,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Coin_E.wav,2,SIMILAR,,,1,0,0.44991,0,109,109,109,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,3,NEW,,,2,0,0.297935,0,110,110,110,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Steam.wav,3,NEW,,,3,1,0.25091,0,111,111,111,1,,
,,,,,,,,,,,,,1,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,OLD,,,1,1,0.21766,0,112,112,112,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,CarStart_F.wav,3,NEW,,,3,1,0.362225,0,113,113,113,1,,
,,,,,,,,,,,,,1,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,1,OLD,,,1,1,0.298895,0,114,114,114,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Growl_F.wav,2,SIMILAR,,,2,1,0.30526,0,115,115,115,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_C.wav,2,SIMILAR,,,2,1,0.703695,0,116,116,116,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,3,NEW,,,3,1,0.30083,0,117,117,117,1,,
,,,,,,,,,,,,,1,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,1,OLD,,,1,1,0.26885,0,118,118,118,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Bubbles_B.wav,2,SIMILAR,,,2,1,0.221785,0,119,119,119,1,,
,,,,,,,,,,,,,1,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Horse.wav,1,OLD,,,2,0,1.34006,0,120,120,120,1,,
,,,,,,,,,,,,,1,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Printer.wav,1,OLD,,,3,0,1.06707,0,121,121,121,1,,
,,,,,,,,,,,,,1,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,1,OLD,,,1,1,1.010765,0,122,122,122,1,,
,,,,,,,,,,,,,1,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,1,OLD,,,1,1,0.31762,0,123,123,123,1,,
,,,,,,,,,,,,,1,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Steam.wav,1,OLD,,,1,1,0.462665,0,124,124,124,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,CarStart_E.wav,2,SIMILAR,,,1,0,0.30072,0,125,125,125,1,,
,,,,,,,,,,,,,1,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,1,OLD,,,1,1,0.267545,0,126,126,126,1,,
,,,,,,,,,,,,,2,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Clap_C.wav,2,SIMILAR,,,1,0,0.222275,0,127,127,127,1,,
,,,,,,,,,,,,,,5de4280370c53a011839950f,001,2021-02-22_19h55.21.578,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,16.9887
