SoundFile,Correct,Correct2,Type,Trial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Phone_D.wav,2,3,NEW,B,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.99656629981473,None,43.52660949989222,None,43.534095499897376,None,43.534095499897376,None,45.760741899954155,None,3,1,1.1792066001798958,45.760741899954155,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
Initial/Repeat/Cup.wav,2,3,NEW,B,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.95957259996794,None,48.47651299992576,None,48.48136849980801,None,48.48136849980801,None,49.8103606000077,None,3,1,0.23909909999929368,49.8103606000077,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
Test/Foils/Bowlingpins.wav,2,3,NEW,B,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.079978599911556,None,51.60993340001441,None,51.612955999793485,None,51.612955999793485,None,53.82756269979291,None,3,1,5.195241499925032,53.82756269979291,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
Bird_E.wav,2,3,NEW,B,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.04433499998413,None,60.576041999924925,None,60.57403659983538,None,60.57403659983538,None,62.510496999835595,None,3,1,0.3576553000602871,62.510496999835595,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
Initial/Doubled/HairDryer_A.wav,2,3,NEW,B,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.89352279994637,None,64.42649539983832,None,64.4211758999154,None,64.4211758999154,None,66.64558869996108,None,3,1,0.41035809996537864,66.64558869996108,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
Faucet_D.wav,2,3,NEW,B,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.08413109998219,None,68.62648969986476,None,68.62931160000153,None,68.62931160000153,None,70.84382639988326,None,3,1,0.20590929989703,70.84382639988326,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
Siren_B.wav,2,2,SIMILAR,B,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.08251019986346,None,72.6093071000185,None,72.61832059989683,None,72.61832059989683,None,74.84356259997003,None,2,1,0.5547261000610888,74.84356259997003,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
Laugh_C.wav,2,3,NEW,B,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.42768429988064,None,76.95917949983851,None,76.9640967999585,None,76.9640967999585,None,79.17721519991755,None,3,1,0.35701690008863807,79.17721519991755,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
Initial/Repeat/ManWhistle.wav,1,1,OLD,B,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.56192839983851,None,81.09260649997742,None,81.08937569987029,None,81.08937569987029,None,83.31022949982435,None,3,0,0.3370057998690754,83.31022949982435,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
Initial/NoRepeat/Cow.wav,2,3,NEW,B,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.67763359984383,None,85.20945049980656,None,85.20828299992718,None,85.20828299992718,None,87.04353959998116,None,3,1,0.19595719990320504,87.04353959998116,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
Cough_G.wav,2,3,NEW,B,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.26182319992222,None,88.7760032998398,None,88.78118059993722,None,88.78118059993722,None,90.197937999852,None,3,1,2.2085665001068264,90.197937999852,None,,001,2021_Mar_01_2138,GuessTheSound,2020.2.10,60.08824558388115,
