SoundFile5,Correct,Correct2,Type,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Baby_C.wav,2,2,SIMILAR,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.27094810002018,None,228.78760964004323,None,228.79117069998756,None,228.79117069998756,None,231.10484070004895,None,2,1,1.4525515999412164,231.10484070004895,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Cough_D.wav,2,2,SIMILAR,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.58740489999764,None,234.10429734003264,None,234.11034050001763,None,234.11034050001763,None,235.87133340002038,None,2,1,1.0254221999784932,235.87133340002038,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Bird_D.wav,2,2,SIMILAR,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.9234385000309,None,238.45427763997577,None,238.4510953000281,None,238.4510953000281,None,239.78786859998945,None,2,1,0.627582999994047,239.78786859998945,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Doubled/Writing_A.wav,1,1,OLD,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.43723759998102,None,241.93716437002877,None,241.9435617000563,None,241.9435617000563,None,244.2548335000174,None,1,1,0.6350622000172734,244.2548335000174,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/IceDrop.wav,1,1,OLD,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.90488329995424,None,246.40414746996248,None,246.4130195999751,None,246.4130195999751,None,248.7211586999474,None,1,1,1.9193595999386162,248.7211586999474,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/Sneeze_B.wav,2,3,NEW,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.67074890004005,None,252.2041121100192,None,252.20737239997834,None,252.20737239997834,None,253.43768790003378,None,1,0,1.526100100018084,253.43768790003378,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/NoRepeat/Snore_B.wav,2,3,NEW,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.98772069998085,None,256.5542088499642,None,256.55162609997205,None,256.55162609997205,None,258.85431570000947,None,2,1,0.6014484000625089,258.85431570000947,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Test/Lures/Guitar_B.wav,1,1,OLD,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.47126130003016,None,260.987405939959,None,260.9831796999788,None,260.9831796999788,None,263.287633299944,None,1,1,0.3661914999829605,263.287633299944,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Doubled/Cat_A.wav,2,3,NEW,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.67042990005575,None,265.2038518100162,None,265.2069582999684,None,265.2069582999684,None,266.6207103000488,None,2,1,0.32753190002404153,266.6207103000488,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/Whistle_A.wav,2,3,NEW,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.97056170005817,None,268.5039554100367,None,268.5070221000351,None,268.5070221000351,None,270.00430220004637,None,2,1,0.5101727999281138,270.00430220004637,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/NoRepeat/Faucet_A.wav,1,1,OLD,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.53705080004875,None,272.0371663700207,None,272.04497219994664,None,272.04497219994664,None,274.3542752000503,None,1,1,0.35735009994823486,274.3542752000503,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Laugh_D.wav,2,2,SIMILAR,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.7379820999922,None,276.25383254000917,None,276.24876989994664,None,276.24876989994664,None,278.55412470002193,None,1,0,0.6809957000659779,278.55412470002193,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Doubled/Chicken_A.wav,1,1,OLD,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.2548873999622,None,280.7705540699535,None,280.77643580001313,None,280.77643580001313,None,282.45385339995846,None,1,1,1.910310999955982,282.45385339995846,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/Bagpipe.wav,2,3,NEW,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.3882440000307,None,285.9368641100009,None,285.94618039997295,None,285.94618039997295,None,288.25371990003623,None,2,1,0.33624820003751665,288.25371990003623,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/IceDrop.wav,1,1,OLD,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.62013890000526,None,290.12046327005373,None,290.1315249999752,None,290.1315249999752,None,292.4370996999787,None,1,1,0.8789068999467418,292.4370996999787,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Chomp_B.wav,2,3,NEW,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.3374267000472,None,294.85362624004483,None,294.85647430003155,None,294.85647430003155,None,297.15379659994505,None,2,1,0.46071339992340654,297.15379659994505,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/Airplane_B.wav,1,1,OLD,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.6377171999775,None,299.1536652400391,None,299.1501737999497,None,299.1501737999497,None,301.45384650002234,None,1,1,0.7708165999501944,301.45384650002234,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Test/Foils/Bird.wav,2,2,SIMILAR,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.2532920000376,None,303.80345728003886,None,303.80375159997493,None,303.80375159997493,None,306.10386140004266,None,2,1,1.0286434999434277,306.10386140004266,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Cough_C.wav,2,2,SIMILAR,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.1535847999621,None,308.67004563997034,None,308.6689015000593,None,308.6689015000593,None,310.1369022000581,None,2,1,0.4619037000229582,310.1369022000581,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Test/Foils/Wind_B.wav,2,3,NEW,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.6212220999878,None,312.1867695800029,None,312.1794667999493,None,312.1794667999493,None,314.48687310004607,None,2,1,0.027652200078591704,314.48687310004607,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/Cup.wav,2,3,NEW,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.5364199000178,None,316.0700456100167,None,316.0685828999849,None,316.0685828999849,None,317.40393839997705,None,2,1,0.30884250008966774,317.40393839997705,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/NoRepeat/Snore_B.wav,1,1,OLD,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.73717660002876,None,319.2535085399868,None,319.24709590000566,None,319.24709590000566,None,321.55366179998964,None,1,1,0.386238900013268,321.55366179998964,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Whistle_B.wav,2,2,SIMILAR,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.97047449997626,None,323.52003887994215,None,323.5150740999961,None,323.5150740999961,None,325.82007330004126,None,2,1,0.4741761999903247,325.82007330004126,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/Sneeze_B.wav,1,1,OLD,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.32138630002737,None,327.8365960700321,None,327.8410858999705,None,327.8410858999705,None,329.0702378000133,None,1,1,0.87828800000716,329.0702378000133,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/NoRepeat/Cow.wav,2,3,NEW,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.96963910001796,None,331.50340371002676,None,331.5109219000442,None,331.5109219000442,None,333.3536911000265,None,2,1,0.4618070999858901,333.3536911000265,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Doubled/Cat_A.wav,1,1,OLD,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.837297399994,None,335.33639357000357,None,335.3455969999777,None,335.3455969999777,None,336.7699606999522,None,1,1,0.38003709993790835,336.7699606999522,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Doubled/Chicken_A.wav,1,1,OLD,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.1705536999507,None,338.6698961699731,None,338.68103460001294,None,338.68103460001294,None,340.37012940004934,None,1,1,0.3491376999299973,340.37012940004934,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Phone_D.wav,2,3,NEW,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.73620689997915,None,342.25319514004514,None,342.2639026000397,None,342.2639026000397,None,344.56992140004877,None,2,1,0.523679899983108,344.56992140004877,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/Bagpipe.wav,1,1,OLD,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.1191675000591,None,346.62006886996096,None,346.619757700013,None,346.619757700013,None,348.9194256999763,None,1,1,0.3679685000097379,348.9194256999763,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Chomp_C.wav,2,2,SIMILAR,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.30279169999994,None,350.802775070013,None,350.80237020005006,None,350.80237020005006,None,353.10265759995673,None,2,1,0.5677572999848053,353.10265759995673,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/Cup.wav,1,1,OLD,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.68611669994425,None,355.18586066999706,None,355.1861407000106,None,355.1861407000106,None,356.51941750000697,None,1,1,0.8862000999506563,356.51941750000697,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/Sneeze_B.wav,1,1,OLD,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.43664009997156,None,358.9360082699568,None,358.93606009997893,None,358.93606009997893,None,360.16940280003473,None,1,1,0.36666210007388145,360.16940280003473,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/Airplane_B.wav,1,1,OLD,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.55277509998996,None,362.0676718700561,None,362.06921720004175,None,362.06921720004175,None,364.36925099999644,None,1,1,0.3329903999110684,364.36925099999644,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Test/Foils/Wind_B.wav,1,1,OLD,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.7190613000421,None,366.2190613699495,None,366.21947869996075,None,366.21947869996075,None,368.51920590002555,None,1,1,0.9547300999984145,368.51920590002555,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Phone_C.wav,2,2,SIMILAR,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.5025552000152,None,371.0198197399732,None,371.02426189999096,None,371.02426189999096,None,373.3365057000192,None,2,1,1.2156189000234008,373.3365057000192,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Doubled/Cat_A.wav,1,1,OLD,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.57074989995454,None,376.0858196700574,None,376.0893670000369,None,376.0893670000369,None,377.50312789995223,None,1,1,0.35464349994435906,377.50312789995223,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Doubled/Chomp_A.wav,2,2,SIMILAR,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.8859904999845,None,379.4191587099922,None,379.42291199998,None,379.42291199998,None,381.73636630002875,None,2,1,0.4637607999611646,381.73636630002875,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/NoRepeat/Cow.wav,1,1,OLD,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.2202504000161,None,383.71939886995824,None,383.7297838999657,None,383.7297838999657,None,385.56962520000525,None,1,1,0.2072817999869585,385.56962520000525,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Whistle_C.wav,2,2,SIMILAR,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.8024357999675,None,387.3527299800189,None,387.34806720004417,None,387.34806720004417,None,389.65354129998013,None,2,1,0.45853549998719245,389.65354129998013,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/NoRepeat/Snore_B.wav,1,1,OLD,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.13533289998304,None,391.6524231400108,None,391.6459604999982,None,391.6459604999982,None,393.95302779995836,None,2,0,0.2935937999282032,393.95302779995836,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Doubled/Siren_A.wav,2,3,NEW,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.2719347999664,None,395.81911811005557,None,395.8197508000303,None,395.8197508000303,None,398.11936350003816,None,2,1,1.5460076000308618,398.11936350003816,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/Bagpipe.wav,1,1,OLD,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.6869328999892,None,401.20259616995463,None,401.2070393000031,None,401.2070393000031,None,403.5190969000105,None,1,1,0.5699581999797374,403.5190969000105,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/Cup.wav,1,1,OLD,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.1197640999453,None,405.61905826994916,None,405.6242757999571,None,405.6242757999571,None,406.9526168999728,None,1,1,0.35087220009882003,406.9526168999728,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/NoRepeat/Footsteps_B.wav,2,3,NEW,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.31924590002745,None,408.85255720996065,None,408.86228789994493,None,408.86228789994493,None,411.16907129995525,None,2,1,0.3622428000671789,411.16907129995525,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/NoRepeat/Fireworks.wav,2,3,NEW,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.55223050003406,None,413.10225698002614,None,413.097501100041,None,413.097501100041,None,415.4027462999802,None,2,1,0.40863310010172427,415.4027462999802,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Test/Foils/Bullfrog.wav,2,3,NEW,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.8360141000012,None,417.36887250997825,None,417.36942120001186,None,417.36942120001186,None,419.6691619999474,None,2,1,0.48596189997624606,419.6691619999474,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/Phone_A.wav,2,2,SIMILAR,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.1862180000171,None,421.7186470099841,None,421.7166432000231,None,421.7166432000231,None,424.01912029995583,None,2,1,1.6831936999224126,424.01912029995583,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Doubled/HairDryer_A.wav,2,3,NEW,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.71917599998415,None,427.2690485799685,None,427.2652360999491,None,427.2652360999491,None,429.56899099994916,None,2,1,0.3214680999517441,429.56899099994916,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Doubled/Cuckoo_A.wav,2,3,NEW,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.91865170001984,None,431.46903158002533,None,431.46589560003486,None,431.46589560003486,None,433.7688837000169,None,2,1,0.08108450006693602,433.7688837000169,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Repeat/Howl.wav,2,3,NEW,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.87246460001916,None,435.4353263799567,None,435.43191190005746,None,435.43191190005746,None,437.7357082000235,None,2,1,0.709719100035727,437.7357082000235,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/NoRepeat/Cow.wav,1,1,OLD,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.46951179997995,None,439.9854620399419,None,439.97932239994407,None,439.97932239994407,None,441.81901930004824,None,1,1,0.5804601999698207,441.81901930004824,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Test/Foils/Wind_B.wav,1,1,OLD,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.4196827999549,None,443.9355664399918,None,443.9331893000053,None,443.9331893000053,None,446.2357511000009,None,1,1,0.3749085000017658,446.2357511000009,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/NoRepeat/Footsteps_B.wav,1,1,OLD,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.6359773000004,None,448.1518376399763,None,448.1489373999648,None,448.1489373999648,None,450.45243720000144,None,1,1,1.0922997000161558,450.45243720000144,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Doubled/Dog_A.wav,2,3,NEW,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.5688413999742,None,453.118832880049,None,453.1160503999563,None,453.1160503999563,None,455.4188789000036,None,1,0,0.424424699973315,455.4188789000036,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/Doubled/Clap_A.wav,2,3,NEW,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.8698961000191,None,457.4184011100442,None,457.4263829999836,None,457.4263829999836,None,459.7356290000025,None,2,1,0.08467079990077764,459.7356290000025,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Initial/NoRepeat/Fireworks.wav,1,1,OLD,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.8519299000036,None,461.3687082399847,None,461.3661689000437,None,461.3661689000437,None,463.6685986999655,None,1,1,0.2356918000150472,463.6685986999655,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
Test/Foils/Bullfrog.wav,1,1,OLD,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.9356972000096,None,465.4516869400395,None,465.45759570004884,None,465.45759570004884,None,467.76867549994495,None,1,1,0.6796140000224113,467.76867549994495,None,,001,2021_Feb_17_1606,GuessTheSound,2020.2.10,59.95121169534463,
