WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
,,,,sneeze,0,28,28,56,1,Initial/Repeat/Sneeze_B.wav,Repeat,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,ring around the rosie,0,29,29,33,1,Initial/NoRepeat/MusicBox_A.wav,NoRepeat,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,handful of change,0,30,30,4,1,Initial/Doubled/Coin_A.wav,Doubled,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,geese honking,0,31,31,90,1,Initial/Doubled/Geese_A.wav,Extra,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,bubbles,0,32,32,0,1,Initial/Doubled/Bubbles_A.wav,Doubled,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,snoring,0,33,33,38,1,Initial/NoRepeat/Snore_B.wav,NoRepeat,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,34,34,8,1,Initial/Doubled/Doorchime_A.wav,Doubled,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,cuckoo clock,0,35,35,6,1,Initial/Doubled/Cuckoo_A.wav,Doubled,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,revving ,0,36,36,21,1,Initial/NoRepeat/Chainsaw_A.wav,NoRepeat,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,laughter,0,37,37,15,1,Initial/Doubled/Laugh_A.wav,Doubled,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,quacking,0,38,38,89,1,Initial/NoRepeat/Duck_A.wav,Extra,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,gentle birdsong,0,39,39,62,1,Test/Foils/Bird.wav,New,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,guitar strum,0,40,40,91,1,Initial/Doubled/Guitar_A.wav,Extra,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,rubber duck squeaking,0,41,41,34,1,Initial/NoRepeat/Puff_A.wav,NoRepeat,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,seal barking,0,42,42,55,1,Initial/Repeat/Sealion.wav,Repeat,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,wind chimes,0,43,43,17,1,Initial/Doubled/Windchime_A.wav,Doubled,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,party horn tooting,0,44,44,74,1,Test/Foils/PartyHorn.wav,New,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,vacuum cleaner,0,45,45,13,1,Initial/Doubled/HairDryer_A.wav,Doubled,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,46,46,98,1,Initial/Doubled/Train_A.wav,Extra,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,dog barking,0,47,47,7,1,Initial/Doubled/Dog_A.wav,Doubled,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,crickets,0,48,48,5,1,Initial/Doubled/Cricket_A.wav,Doubled,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,bones...?,0,49,49,57,1,Initial/Repeat/Stir.wav,Repeat,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,hammering,0,50,50,31,1,Initial/NoRepeat/Hammer_A.wav,NoRepeat,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,elephants,0,51,51,26,1,Initial/NoRepeat/Elephant_A.wav,NoRepeat,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,eating chips,0,52,52,83,1,Initial/Doubled/Chomp_A.wav,Extra,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,faucet running,0,53,53,27,1,Initial/NoRepeat/Faucet_A.wav,NoRepeat,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,police sirens,0,54,54,11,1,Initial/Doubled/Siren_A.wav,Doubled,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,rooster,0,55,55,96,1,Initial/NoRepeat/Rooster_B.wav,Extra,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,bowling pins being knocked over,0,56,56,63,1,Test/Foils/Bowlingpins.wav,New,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,57,57,19,1,Initial/Doubled/Turkey_A.wav,Doubled,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,keyboard keys,0,58,58,77,1,Test/Foils/Typing.wav,New,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,alarm clock ringing,0,59,59,52,1,Initial/Repeat/Phone_A.wav,Repeat,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,,,,,,,,5e968c1e95b8161112136269,001,2021-01-03_23h11.19.933,GuessTheSound,2020.2.10,MacIntel,60,space,42.19838
