WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
,,,,cow,0,25,25,22,1,Initial/NoRepeat/Cow.wav,NoRepeat,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,recorder,0,26,26,70,1,Test/Foils/Harmonica.wav,New,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,27,27,54,1,Initial/Repeat/Printer.wav,Repeat,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,chicken,0,28,28,1,1,Initial/Doubled/Chicken_A.wav,Doubled,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,harp,0,29,29,14,1,Initial/Doubled/Harp_A.wav,Doubled,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,30,30,84,1,Initial/Doubled/Clock_A.wav,Extra,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,heartbeat,0,31,31,71,1,Test/Foils/Heartbeat.wav,New,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,32,32,42,1,Initial/Repeat/Bagpipe.wav,Repeat,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,trumpet,0,33,33,74,1,Test/Foils/PartyHorn.wav,New,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,phone line,0,34,34,88,1,Test/Foils/DialTone.wav,Extra,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,person whistling,0,35,35,50,1,Initial/Repeat/ManWhistle.wav,Repeat,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,cat,0,36,36,82,1,Initial/Doubled/Cat_A.wav,Extra,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,37,37,37,1,Initial/NoRepeat/Sleighbells_B.wav,NoRepeat,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,door creaking,0,38,38,86,1,Initial/Doubled/Creak.wav,Extra,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,slurping,0,39,39,97,1,Test/Foils/Slurp.wav,Extra,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,bowling,0,40,40,63,1,Test/Foils/Bowlingpins.wav,New,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,41,41,60,1,Test/Foils/Airhorn.wav,New,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,violin,0,42,42,43,1,Initial/Repeat/Cello.wav,Repeat,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,43,43,62,1,Test/Foils/Bird.wav,New,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,audience clapping,0,44,44,3,1,Initial/Doubled/Clap_A.wav,Doubled,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,45,45,8,1,Initial/Doubled/Doorchime_A.wav,Doubled,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,gargling water,0,46,46,10,1,Initial/Doubled/Gargle_A.wav,Doubled,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,writing using a chalk ,0,47,47,99,1,Initial/Doubled/Writing_A.wav,Extra,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,bubbles,0,48,48,0,1,Initial/Doubled/Bubbles_A.wav,Doubled,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,49,49,78,1,Test/Foils/Cards.wav,New,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,motorcycle,0,50,50,21,1,Initial/NoRepeat/Chainsaw_A.wav,NoRepeat,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,51,51,76,1,Test/Foils/Steam.wav,New,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,dinosaur,0,52,52,26,1,Initial/NoRepeat/Elephant_A.wav,NoRepeat,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,53,53,44,1,Initial/Repeat/Cicade.wav,Repeat,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,54,54,53,1,Initial/Repeat/Pingpong.wav,Repeat,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,55,55,75,1,Test/Foils/Robot.wav,New,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,56,56,9,1,Initial/Doubled/Piano_A.wav,Doubled,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,glass flipping,0,57,57,47,1,Initial/Repeat/Cup.wav,Repeat,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,frog,0,58,58,89,1,Initial/NoRepeat/Duck_A.wav,Extra,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,59,59,35,1,Initial/NoRepeat/Saw_A.wav,NoRepeat,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,,,,,,,,5e793ab51aff8103623757be,001,2021-01-05_15h19.13.292,GuessTheSound,2020.2.10,MacIntel,60,space,9.6618
