SoundFiles3,Correct,Distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no2.started,no2.stopped,no1.started,no1.stopped,Question.started,Question.stopped,ResponseBox.text,ResponseBox.started,ResponseBox.stopped,SubmitClick.started,SubmitClick.stopped,ClickTheButton.started,ClickTheButton.stopped,SoundItem.started,SoundItem.stopped,ItemNo.started,ItemNo.stopped,Submit.started,Submit.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.rt,MSTResp.started,MSTResp.stopped,ThankyouMssg.started,ThankyouMssg.stopped,CompletionCode.started,CompletionCode.stopped,ExitTxt.started,ExitTxt.stopped,ExitKey.keys,ExitKey.rt,ExitKey.started,ExitKey.stopped,CodeTxt.started,CodeTxt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Laugh_B.wav,2,N,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.3836074999999,None,384.3831699001603,None,385.38317609997466,None,386.41488130018115,None,"

",386.41488130018115,None,0.005065539851784706,None,386.41488130018115,None,386.399765040027,None,386.41488130018115,None,386.41488130018115,None,389.9088065000251,None,2,0.4561991000082344,389.9088065000251,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
Initial/Doubled/CarStart_A.wav,1,N,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.3864979001228,None,391.39971110015176,None,392.39968929998577,None,393.4186738000717,None,"

2",393.4186738000717,None,0.0009513201657682657,None,393.4186738000717,None,393.3998325201683,None,393.4186738000717,None,393.4186738000717,None,399.02051100018434,None,2,0.8112643000204116,399.02051100018434,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
Initial/Doubled/Chomp_A.wav,1,F,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.8526920999866,None,400.86640890012495,None,401.8662827000953,None,402.88727360009216,None,"

2",402.88727360009216,None,0.016258139861747622,None,402.88727360009216,None,402.88322344003245,None,402.88727360009216,None,402.88727360009216,None,409.26740340003744,None,2,0.5418568998575211,409.26740340003744,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
Dog_B.wav,2,N,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.8349460000172,None,410.8495253000874,None,411.8496976001188,None,412.8766630999744,None,"

",412.8766630999744,None,0.009722739923745394,None,412.8766630999744,None,412.86614594003186,None,412.8766630999744,None,412.8766630999744,None,415.2179327001795,None,1,0.7625759998336434,415.2179327001795,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
Laugh_C.wav,2,N,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.00211970019154,None,417.0161681000609,None,418.0160929001868,None,419.0525104000699,None,"

",419.0525104000699,None,0.00402094004675746,None,419.0525104000699,None,419.03288214001805,None,419.0525104000699,None,419.0525104000699,None,422.1863490000833,None,2,0.6403145999647677,422.1863490000833,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
Initial/Doubled/Cough_A.wav,1,N,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.85174349998124,None,423.8660362001974,None,424.866202800069,None,425.8821511999704,None,"

",425.8821511999704,None,0.0052844202145934105,None,425.8821511999704,None,425.8659404201899,None,425.8821511999704,None,425.8821511999704,None,431.5156056000851,None,2,1.382828899892047,431.5156056000851,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
Initial/NoRepeat/Thunder_A.wav,1,N,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.9195775000844,None,433.9328686001245,None,434.9327759000007,None,435.9504500001203,None,"

",435.9504500001203,None,0.0012264200486242771,None,435.9504500001203,None,435.93261522008106,None,435.9504500001203,None,435.9504500001203,None,439.192307600053,None,1,0.759675299981609,439.192307600053,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
Dog_D.wav,2,F,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.9825916001573,None,440.9827308000531,None,441.9826084000524,None,443.0041347001679,None,"

",443.0041347001679,None,0.014363439986482263,None,443.0041347001679,None,442.9992879400961,None,443.0041347001679,None,443.0041347001679,None,445.66732280002907,None,2,0.8383720999117941,445.66732280002907,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
CarStart_D.wav,2,F,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.5324190000538,None,447.5325043001212,None,448.5326303001493,None,449.561558800051,None,"

",449.561558800051,None,0.0066520399414002895,None,449.561558800051,None,449.54914004006423,None,449.561558800051,None,449.561558800051,None,452.98396610002965,None,2,1.2604743000119925,452.98396610002965,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
Dog_C.wav,2,F,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.26715610013343,None,455.28258410003036,None,456.282376000192,None,457.30909690004773,None,"

",457.30909690004773,None,0.010030039818957448,None,457.30909690004773,None,457.29903594008647,None,457.30909690004773,None,457.30909690004773,None,465.0891609999817,None,2,2.2149990000762045,465.0891609999817,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
Initial/Doubled/Cat_A.wav,3,None,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.3323091000784,None,468.332339100074,None,469.33240760001354,None,470.36565090017393,None,"

",470.36565090017393,None,0.005389840109273791,None,470.36565090017393,None,470.3488106401637,None,470.36565090017393,None,470.36565090017393,None,472.2706122000236,None,3,1.188435200136155,472.2706122000236,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
Chomp_C.wav,2,F,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.4853843001183,None,474.49914950015955,None,475.49906820012257,None,476.53771669999696,None,"

",476.53771669999696,None,0.0009650401771068573,None,476.53771669999696,None,476.5156545401551,None,476.53771669999696,None,476.53771669999696,None,479.7198900000658,None,2,0.4572372001130134,479.7198900000658,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
Cough_D.wav,2,F,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.2011116000358,None,481.21562759997323,None,482.2153551999945,None,483.25033140019514,None,"

",483.25033140019514,None,0.00760954013094306,None,483.25033140019514,None,483.2321135401726,None,483.25033140019514,None,483.25033140019514,None,485.9596347999759,None,2,1.72353360010311,485.9596347999759,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
Test/Foils/Wind_B.wav,1,F,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.70133920013905,None,488.71544470009394,None,489.71531040011905,None,490.7439512000419,None,"

",490.7439512000419,None,0.016290139872580767,None,490.7439512000419,None,490.7319620400667,None,490.7439512000419,None,490.7439512000419,None,494.14601360005327,None,1,2.8367099000606686,494.14601360005327,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
Laugh_D.wav,2,F,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.00273200008087,None,498.01538120000623,None,499.0153352001216,None,500.06736030010507,None,"

",500.06736030010507,None,0.004069360205903649,None,500.06736030010507,None,500.0487536601722,None,500.06736030010507,None,500.06736030010507,None,504.3292663001921,None,2,0.935091600054875,504.3292663001921,None,,,,,,,,,,,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.2972517001908,None,505.2972517001908,None,505.2972517001908,None,space,1.938407100038603,505.2972517001908,None,,,,001,2021_Jan_05_1630,GuessTheSound,2020.2.10,59.79816921394304,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.2972517001908,None,,,,,,,
