SoundFile5,Correct,Correct2,Type,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Test/Foils/Bird.wav,2,2,SIMILAR,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.3517836999381,None,245.88385431999342,None,245.88813860004302,None,245.88813860004302,None,248.60140919999685,None,2,1,0.6243874999927357,248.60140919999685,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Trumpet_B.wav,2,3,NEW,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.25246859993786,None,250.7838098200271,None,250.7869078000076,None,250.7869078000076,None,253.08473140001297,None,3,1,0.6325775999575853,253.08473140001297,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/IceDrop.wav,1,1,OLD,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.736865999992,None,255.26731002000162,None,255.26089349994436,None,255.26089349994436,None,258.0179177999962,None,1,1,0.3854624000377953,258.0179177999962,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Sneeze_B.wav,2,3,NEW,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.4182467999635,None,259.9504532200051,None,259.9517285999609,None,259.9517285999609,None,261.1846784999361,None,3,1,1.542336400016211,261.1846784999361,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Puff_A.wav,1,1,OLD,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.7522649000166,None,264.26708050995364,None,264.2728892000159,None,264.2728892000159,None,265.9681312999455,None,1,1,0.49506439990364015,265.9681312999455,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Snore_A.wav,2,3,NEW,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.48555570002645,None,268.01716262004334,None,268.0236341999844,None,268.0236341999844,None,270.78469919995405,None,3,1,0.6860915999859571,270.78469919995405,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Lures/Guitar_B.wav,1,1,OLD,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.5001981999958,None,273.01687661996107,None,273.0102921000216,None,273.0102921000216,None,275.33466699998826,None,1,1,0.332524299970828,275.33466699998826,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Cat_A.wav,2,3,NEW,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.6874381999951,None,277.21715022001877,None,277.2135156999575,None,277.2135156999575,None,278.63425579993054,None,3,1,0.4477784000337124,278.63425579993054,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Whistle_A.wav,2,3,NEW,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.1019346000394,None,280.6337024200009,None,280.62686369998846,None,280.62686369998846,None,282.11780390003696,None,3,1,0.42065969994291663,282.11780390003696,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Duck_B.wav,2,2,SIMILAR,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.5667558000423,None,284.08366762003857,None,284.0858870999655,None,284.0858870999655,None,285.8009415999986,None,3,0,0.9174668999621645,285.8009415999986,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Laugh_D.wav,2,2,SIMILAR,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.73461990000214,None,288.26697261999357,None,288.27051059994847,None,288.27051059994847,None,291.2008785000071,None,2,1,0.6232037000590935,291.2008785000071,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Chicken_A.wav,1,1,OLD,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.8507627999643,None,293.35032181002896,None,293.358668699977,None,293.358668699977,None,295.03439569997136,None,1,1,0.7589059000601992,295.03439569997136,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Cello.wav,1,1,OLD,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.81747050001286,None,297.3334843200398,None,297.3278141999617,None,297.3278141999617,None,300.2344224000117,None,1,1,0.3085753000341356,300.2344224000117,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/Slurp.wav,2,3,NEW,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.56738869997207,None,302.1166302400175,None,302.11672579997685,None,302.11672579997685,None,304.50086939998437,None,3,1,3.432230999926105,304.50086939998437,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Chomp_A.wav,2,3,NEW,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.9524951999774,None,309.49962033004266,None,309.4978062999435,None,309.4978062999435,None,312.18416019994766,None,3,1,0.5146979000419378,312.18416019994766,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Airplane_B.wav,1,1,OLD,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.7201048999559,None,314.24979971996504,None,314.24469369999133,None,314.24469369999133,None,316.8509184999857,None,1,1,0.5286606000736356,316.8509184999857,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Bubbles_A.wav,2,3,NEW,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.4011396999704,None,318.9331915199989,None,318.9319903999567,None,318.9319903999567,None,321.3505436000414,None,3,1,0.4654894999694079,321.3505436000414,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Trumpet_B.wav,1,1,OLD,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.83675749995746,None,323.3499535100185,None,323.36081929993816,None,323.36081929993816,None,325.6674659999553,None,1,1,0.45650719990953803,325.6674659999553,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Cup.wav,2,3,NEW,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.15155299997423,None,327.6997215299518,None,327.70726549997926,None,327.70726549997926,None,329.03415640001185,None,3,1,0.48835480003617704,329.03415640001185,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Snore_C.wav,2,2,SIMILAR,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.5496734000044,None,331.0663013199344,None,331.0599092999473,None,331.0599092999473,None,333.95033250004053,None,3,0,0.5154424000065774,333.95033250004053,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/Airhorn.wav,2,3,NEW,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.4866749999346,None,336.0163901199819,None,336.01737539994065,None,336.01737539994065,None,338.5831957999617,None,3,1,0.42088130000047386,338.5831957999617,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Whistle_C.wav,2,2,SIMILAR,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.03169570001774,None,340.5487210199469,None,340.55415280000307,None,340.55415280000307,None,343.300284500001,None,2,1,0.8924566999776289,343.300284500001,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Sneeze_B.wav,1,1,OLD,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.21738919999916,None,345.73319561003007,None,345.7369849999668,None,345.7369849999668,None,346.96720159996767,None,1,1,0.8219327999977395,346.96720159996767,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Cat_A.wav,1,1,OLD,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.8159810999641,None,349.3162114100181,None,349.32614949997514,None,349.32614949997514,None,350.75038820004556,None,1,1,0.6530136000365019,350.75038820004556,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Phone_D.wav,2,3,NEW,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.43250490003265,None,352.9495945199858,None,352.95229849999305,None,352.95229849999305,None,355.5000697999494,None,3,1,0.23569889995269477,355.5000697999494,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Bagpipe.wav,2,3,NEW,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.7512430000352,None,357.2991311299731,None,357.29907609999646,None,357.29907609999646,None,359.6836481000064,None,3,1,0.3778629000298679,359.6836481000064,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Chomp_C.wav,2,2,SIMILAR,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.08445429999847,None,361.616181119997,None,361.6175443000393,None,361.6175443000393,None,364.3834506999701,None,2,1,0.6616915001068264,364.3834506999701,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/Slurp.wav,1,1,OLD,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0673261999618,None,366.5813894099905,None,366.5887629999779,None,366.5887629999779,None,368.96697760000825,None,1,1,0.5498694999841973,368.96697760000825,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/Bowlingpins.wav,2,3,NEW,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.5336050000042,None,371.04948861997104,None,371.0477383999387,None,371.0477383999387,None,373.48354299995117,None,3,1,0.3409965999890119,373.48354299995117,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Bubbles_A.wav,1,1,OLD,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.849814599962,None,375.34905121001646,None,375.3574782999931,None,375.3574782999931,None,377.78349379997235,None,1,1,0.37000780005473644,377.78349379997235,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Cow.wav,2,3,NEW,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.1823130999692,None,379.69946991996835,None,379.7009711000137,None,379.7009711000137,None,381.53334059996996,None,3,1,0.3504019998945296,381.53334059996996,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Siren_A.wav,2,3,NEW,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.90007249999326,None,383.4324653199408,None,383.43685409997124,None,383.43685409997124,None,386.2332288000034,None,3,1,0.18129089998546988,386.2332288000034,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Crow_B.wav,2,3,NEW,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.4351840999443,None,387.9657217199681,None,387.96705029997975,None,387.96705029997975,None,390.0333045000443,None,3,1,0.8759635000023991,390.0333045000443,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Bagpipe.wav,1,1,OLD,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.9318384999642,None,392.4326456099865,None,392.4427402999718,None,392.4427402999718,None,394.81669919996057,None,1,1,0.8858020999468863,394.81669919996057,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Cup.wav,1,1,OLD,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.73297819995787,None,397.2325272099464,None,397.24217909993604,None,397.24217909993604,None,398.5666598000098,None,1,1,0.3977815000107512,398.5666598000098,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/Bullfrog.wav,2,3,NEW,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.9866064999951,None,400.54911113998384,None,400.5460154999746,None,400.5460154999746,None,403.4667129999725,None,1,0,0.3742594999494031,403.4667129999725,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Repeat/Phone_A.wav,2,2,SIMILAR,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.86738239997067,None,405.3988608199404,None,405.4039500999497,None,405.4039500999497,None,408.34973140002694,None,3,0,0.7535483000101522,408.34973140002694,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/HairDryer_A.wav,2,3,NEW,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.13329379993957,None,410.6659897300298,None,410.65930229995865,None,410.65930229995865,None,413.23300719994586,None,3,1,0.6301420999225229,413.23300719994586,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/Airhorn.wav,1,1,OLD,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.88477869995404,None,415.39898800993103,None,415.40863239998,None,415.40863239998,None,417.9666048999643,None,1,1,0.395118199987337,417.9666048999643,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Cuckoo_A.wav,2,3,NEW,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.3829485999886,None,419.8990140199428,None,419.903274100041,None,419.903274100041,None,422.3829985000193,None,3,1,0.31955619994550943,422.3829985000193,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Cow.wav,1,1,OLD,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.73498259996995,None,424.24808401000917,None,424.24824620003346,None,424.24824620003346,None,426.08271650003735,None,1,1,0.5256267000222579,426.08271650003735,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Hammer_A.wav,2,3,NEW,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.6321905000368,None,428.13167871002804,None,428.1377624999732,None,428.1377624999732,None,430.6160948999459,None,3,1,0.41874140000436455,430.6160948999459,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Footsteps_B.wav,2,3,NEW,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.0646062999731,None,432.56471070999976,None,432.56610880000517,None,432.56610880000517,None,435.21589949994814,None,3,1,0.2414902999298647,435.21589949994814,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Dog_A.wav,2,3,NEW,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.48211830004584,None,436.9817114100209,None,436.9816216999898,None,436.9816216999898,None,439.5989344000118,None,3,1,0.3879320000996813,439.5989344000118,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/Bowlingpins.wav,1,1,OLD,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.01470900001004,None,441.5146977099706,None,441.5148697999539,None,441.5148697999539,None,443.9486825999338,None,1,1,1.5852946999948472,443.9486825999338,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/Doubled/Clap_A.wav,2,3,NEW,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.5648952999618,None,447.06470220993504,None,447.06475310004316,None,447.06475310004316,None,449.56570749997627,None,3,1,0.40339490002952516,449.56570749997627,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Initial/NoRepeat/Fireworks.wav,2,3,NEW,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.9979609999573,None,451.51458741999227,None,451.5088913999498,None,451.5088913999498,None,454.48189369996544,None,1,0,0.4374322999501601,454.48189369996544,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Test/Foils/Bullfrog.wav,1,1,OLD,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.94795469997916,None,456.44791990999363,None,456.44784739997704,None,456.44784739997704,None,459.3659131999593,None,1,1,0.5700322999618948,459.3659131999593,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Siren_C.wav,2,2,SIMILAR,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.96474870003294,None,461.54834475994573,None,461.54331139998976,None,461.54331139998976,None,464.015497699962,None,2,1,0.6547744999406859,464.015497699962,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
Crow_A.wav,2,2,SIMILAR,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.6980117999483,None,466.19781320999607,None,466.1999021000229,None,466.1999021000229,None,467.8984666999895,None,2,1,0.6753919000038877,467.8984666999895,None,,001,2021_Feb_19_1733,GuessTheSound,2020.2.10,60.056453062267565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.5976637999993,None,,,,,,,,,,,,,,,,,,,,
