VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,SoundFile,Correct2,Type,Trial,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_F.wav,3,NEW,A,,,3,1,0.22084,0,55,55,55,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Airplane_B.wav,1,OLD,A,,,1,1,0.25226,0,56,56,56,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,3,NEW,A,,,3,1,0.40351,0,57,57,57,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Trumpet_B.wav,1,OLD,A,,,1,1,0.25394,0,58,58,58,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,3,NEW,A,,,2,0,0.792025,0,59,59,59,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Snore_E.wav,2,SIMILAR,A,,,1,0,0.408975,0,60,60,60,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Airhorn.wav,3,NEW,A,,,3,1,0.61702,0,61,61,61,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Whistle_C.wav,2,SIMILAR,A,,,2,1,0.35042,0,62,62,62,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_D.wav,3,NEW,A,,,3,1,0.21746,0,63,63,63,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Sneeze_B.wav,1,OLD,A,,,2,0,1.72012,0,64,64,64,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cat_A.wav,1,OLD,A,,,1,1,3.479465,0,65,65,65,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,3,NEW,A,,,3,1,0.275405,0,66,66,66,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Slurp.wav,1,OLD,A,,,1,1,0.370795,0,67,67,67,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bowlingpins.wav,3,NEW,A,,,3,1,0.230595,0,68,68,68,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,3,NEW,A,,,3,1,0.25093,0,69,69,69,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Siren_E.wav,3,NEW,A,,,3,1,0.283745,0,70,70,70,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,1,OLD,A,,,1,1,0.230485,0,71,71,71,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Crow_B.wav,3,NEW,A,,,3,1,0.18385,0,72,72,72,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chomp_E.wav,2,SIMILAR,A,,,1,0,0.225745,0,73,73,73,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,1,OLD,A,,,1,1,0.392035,0,74,74,74,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,3,NEW,A,,,3,1,0.246515,0,75,75,75,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_E.wav,2,SIMILAR,A,,,3,0,0.22724,0,76,76,76,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Bagpipe.wav,1,OLD,A,,,1,1,0.228485,0,77,77,77,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,3,NEW,A,,,3,1,0.225465,0,78,78,78,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Airhorn.wav,1,OLD,A,,,1,1,0.212425,0,79,79,79,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,3,NEW,A,,,3,1,0.287675,0,80,80,80,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,3,NEW,A,,,3,1,0.00864,0,81,81,81,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,1,OLD,A,,,1,1,0.353505,0,82,82,82,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Footsteps_G.wav,3,NEW,A,,,3,1,0.30051,0,83,83,83,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_G.wav,3,NEW,A,,,3,1,0.24213,0,84,84,84,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bowlingpins.wav,1,OLD,A,,,1,1,0.30036,0,85,85,85,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_D.wav,3,NEW,A,,,3,1,0.225255,0,86,86,86,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,3,NEW,A,,,3,1,0.38376,0,87,87,87,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,1,OLD,A,,,1,1,0.250955,0,88,88,88,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Siren_B.wav,2,SIMILAR,A,,,2,1,0.197505,0,89,89,89,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Crow_A.wav,2,SIMILAR,A,,,1,0,0.1921,0,90,90,90,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_D.wav,3,NEW,A,,,3,1,0.20887,0,91,91,91,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,1,OLD,A,,,1,1,0.135115,0,92,92,92,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,1,OLD,A,,,1,1,0.47168,0,93,93,93,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Coin_D.wav,3,NEW,A,,,3,1,0.27849,0,94,94,94,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,3,NEW,A,,,3,1,0.267895,0,95,95,95,1,,
,,,,,,,,,,,,,1,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,1,OLD,A,,,1,1,0.277725,0,96,96,96,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,3,NEW,A,,,3,1,0.10912,0,97,97,97,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,3,NEW,A,,,3,1,0.26037,0,98,98,98,1,,
,,,,,,,,,,,,,2,caroline,001,2021-03-02_07h16.42.284,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Footsteps_F.wav,2,SIMILAR,A,,,1,0,0.142175,0,99,99,99,1,,
