SoundFiles3,Correct,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no1.started,no1.stopped,no_2.started,no_2.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,ThankyouMssg.started,ThankyouMssg.stopped,CompletionCode.started,CompletionCode.stopped,ExitTxt.started,ExitTxt.stopped,ExitKey.keys,ExitKey.rt,ExitKey.started,ExitKey.stopped,CodeTxt.started,CodeTxt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Initial/NoRepeat/Thunder_A.wav,1,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.7464953999734,None,625.7463992000557,626.7464953999734,624.7631278000772,625.7630110000027,627.7632278600008,None,627.7596914999885,630.2466595000587,627.7596914999885,630.2466595000587,630.2645100000082,None,1,1,0.6350213999394327,630.2645100000082,None,,,,,,,,,,,,,,001,2021_Jan_23_1426,GuessTheSound,2020.2.10,60.02912613015317,
Initial/Repeat/Howl.wav,1,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.9133154000156,None,631.9131209000479,632.9133154000156,630.9300409000134,631.9297610999784,633.9299706600373,None,633.9265867000213,None,633.9265867000213,None,636.1803367000539,None,1,1,0.38364800007548183,636.1803367000539,None,,,,,,,,,,,,,,001,2021_Jan_23_1426,GuessTheSound,2020.2.10,60.02912613015317,
Goat_C.wav,2,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.5628986000083,None,637.5629367000656,638.5628986000083,636.5794596000342,637.5795700000599,639.5795537600293,None,639.5828523000237,640.8965154000325,639.5828523000237,640.8965154000325,640.9139944000635,None,2,1,1.0303122999612242,640.9139944000635,None,,,,,,,,,,,,,,001,2021_Jan_23_1426,GuessTheSound,2020.2.10,60.02912613015317,
Initial/NoRepeat/Faucet_A.wav,1,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.9466422999976,None,642.9466178000439,643.9466422999976,641.9638461000286,642.962886900059,644.9629983600694,None,644.9603601000272,None,644.9603601000272,None,646.9468050000723,None,1,1,0.9220741000026464,646.9468050000723,None,,,,,,,,,,,,,,001,2021_Jan_23_1426,GuessTheSound,2020.2.10,60.02912613015317,
Whistle_B.wav,2,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.8795142000308,None,648.8791308000218,649.8795142000308,647.8957718000747,648.8957962000277,650.9114808599929,None,650.9089416000061,None,650.9089416000061,None,653.1460224000039,None,2,1,0.7283438999438658,653.1460224000039,None,,,,,,,,,,,,,,001,2021_Jan_23_1426,GuessTheSound,2020.2.10,60.02912613015317,
Growl_D.wav,2,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.8789837000659,None,654.8787500000326,655.8789837000659,653.895142500056,654.8955577000743,656.8960828599752,None,656.89977680007,659.3130303999642,656.89977680007,659.3130303999642,659.3472980000079,None,2,1,0.8190017000306398,659.3472980000079,None,,,,,,,,,,,,,,001,2021_Jan_23_1426,GuessTheSound,2020.2.10,60.02912613015317,
Initial/NoRepeat/Footsteps_B.wav,3,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.1796774000395,None,661.1795863000443,662.1796774000395,660.1972206999781,661.1963398000225,663.1961943600559,None,663.2000757000642,None,663.2000757000642,None,665.363805299974,None,3,1,2.346360299969092,665.363805299974,None,,,,,,,,,,,,,,001,2021_Jan_23_1426,GuessTheSound,2020.2.10,60.02912613015317,
Phone_D.wav,2,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.7128337000031,None,668.7125077999663,669.7128337000031,667.7293569999747,668.7290688999929,670.7295094600645,None,670.7385328999953,672.7793325000675,670.7385328999953,672.7793325000675,672.7971831000177,None,2,1,1.034395300084725,672.7971831000177,None,,,,,,,,,,,,,,001,2021_Jan_23_1426,GuessTheSound,2020.2.10,60.02912613015317,
Test/Foils/Bullfrog.wav,1,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.8292978999671,None,674.8457887000404,675.8464452000335,673.8480284999823,674.8624570000684,676.8460789600153,None,676.8403252999997,679.395878600073,676.8403252999997,679.395878600073,679.4135357000632,None,1,1,0.6878187999827787,679.4135357000632,None,,,,,,,,,,,,,,001,2021_Jan_23_1426,GuessTheSound,2020.2.10,60.02912613015317,
Initial/Repeat/Howl.wav,1,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.1129378000041,None,681.1129948999733,682.1129378000041,680.1309526000405,681.1465059000766,683.1295451600104,None,683.1270181,None,683.1270181,None,685.3799703000113,None,2,0,0.9922557999379933,685.3799703000113,None,,,,,,,,,,,,,,001,2021_Jan_23_1426,GuessTheSound,2020.2.10,60.02912613015317,
Initial/NoRepeat/Thunder_A.wav,1,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.3791499000508,None,687.3795274000149,688.3791499000508,686.3960910000606,687.3959308000049,689.3958600600249,None,689.3951059000101,691.8790432000533,689.3951059000101,691.8790432000533,691.8968759999843,None,1,1,0.4571880999719724,691.8968759999843,None,,,,,,,,,,,,,,001,2021_Jan_23_1426,GuessTheSound,2020.2.10,60.02912613015317,
Whistle_C.wav,2,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.3627242000075,None,693.3627695000032,694.3627242000075,692.3835010000039,693.3957348000258,695.3794504599878,None,695.384489200078,None,695.384489200078,None,697.6295760000357,None,2,1,1.1447501999791712,697.6295760000357,None,,,,,,,,,,,,,,001,2021_Jan_23_1426,GuessTheSound,2020.2.10,60.02912613015317,
Initial/NoRepeat/Faucet_A.wav,1,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.7787012000335,None,699.778780600056,700.7787012000335,698.7955383000663,699.7961886000121,701.7959290599915,None,701.7907337000361,None,701.7907337000361,None,703.7800137000158,None,1,1,0.6146306999726221,703.7800137000158,None,,,,,,,,,,,,,,001,2021_Jan_23_1426,GuessTheSound,2020.2.10,60.02912613015317,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.4810616000323,None,704.4810616000323,None,704.4810616000323,None,space,2.644530100049451,704.4810616000323,None,,,,001,2021_Jan_23_1426,GuessTheSound,2020.2.10,60.02912613015317,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.4810616000323,None,,,,,,,
