File,Correct,SoundFile,Correct2,Type,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,CheckSound.started,CheckSound.stopped,QuestionTxt.started,QuestionTxt.stopped,CheckTrial.started,CheckTrial.stopped,CrossHeadphone.started,CrossHeadphone.stopped,CheckResp.keys,CheckResp.corr,CheckResp.rt,CheckResp.started,CheckResp.stopped,FeedbackTxt.started,FeedbackTxt.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,ThankyouMssg.started,ThankyouMssg.stopped,CompletionCode.started,CompletionCode.stopped,ExitTxt.started,ExitTxt.stopped,ExitKey.keys,ExitKey.rt,ExitKey.started,ExitKey.stopped,CodeTxt.started,CodeTxt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,1,Test/Foils/Horse.wav,1,OLD,,,,,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.9452214000048,None,683.4729883200489,None,683.4698134000646,None,683.4698134000646,None,685.6574105999898,None,1,1,0.287043199990876,685.6574105999898,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Initial/Repeat/Printer.wav,1,OLD,,,,,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.9729274000274,None,687.4899223200046,None,687.4911565000657,None,687.4911565000657,None,690.2575143000577,None,1,1,0.2997503000078723,690.2575143000577,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Test/Foils/Camera.wav,1,OLD,,,,,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.5728446000721,None,692.0898571200669,None,692.0858383000595,None,692.0858383000595,None,693.0574830000987,None,1,1,1.3919418000150472,693.0574830000987,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Initial/NoRepeat/Droplet_B.wav,1,OLD,,,,,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.4752495000139,None,695.9895242100465,None,695.9994055000134,None,695.9994055000134,None,698.1576131000184,None,1,1,0.4457751999143511,698.1576131000184,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Test/Foils/Steam.wav,1,OLD,,,,,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.6286558000138,None,700.1562929200009,None,700.154048299999,None,700.154048299999,None,702.6736305000959,None,1,1,0.2959061999572441,702.6736305000959,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,CarStart_E.wav,2,SIMILAR,,,,,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.9893853000831,None,704.5396923400695,None,704.5425448000897,None,704.5425448000897,None,707.0236577000469,None,2,1,1.4969891000073403,707.0236577000469,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,1,Test/Foils/Donkey.wav,1,OLD,,,,,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.5398435000097,None,710.0560544200707,None,710.0571332999971,None,710.0571332999971,None,712.773422600003,None,1,1,0.35408010007813573,712.773422600003,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,2,Clap_C.wav,2,SIMILAR,,,,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.156164700049,None,714.7061230400577,None,714.7020992999896,None,714.7020992999896,None,717.3400382000254,None,2,1,1.6130772999022156,717.3400382000254,None,,,,,,,,,,,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.0131914000958,None,719.0131914000958,None,719.0131914000958,None,space,2.2143173000076786,719.0131914000958,None,,,,001,2021_Feb_21_0944,GuessTheSound,2020.2.10,60.068249547349424,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.0131914000958,None,,,,,,,
