WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
,,,,frog,0,13,13,65,1,Test/Foils/Bullfrog.wav,New,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,14,14,39,1,Initial/NoRepeat/Thunder_A.wav,NoRepeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,helicopter,0,15,15,93,1,Initial/NoRepeat/Helicopter_A.wav,Extra,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,light aircraft,0,16,16,40,1,Initial/Repeat/Airplane_B.wav,Repeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,cow,0,17,17,22,1,Initial/NoRepeat/Cow.wav,NoRepeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,owl,0,18,18,16,1,Initial/Doubled/Owl_A.wav,Doubled,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,harp,0,19,19,14,1,Initial/Doubled/Harp_A.wav,Doubled,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,filling a glass,0,20,20,49,1,Initial/Repeat/Pour.wav,Repeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,telephone,0,21,21,52,1,Initial/Repeat/Phone_A.wav,Repeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,sneeze,0,22,22,56,1,Initial/Repeat/Sneeze_B.wav,Repeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,23,23,36,1,Initial/NoRepeat/Sax_A.wav,NoRepeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,seal,0,24,24,55,1,Initial/Repeat/Sealion.wav,Repeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,water dripping,0,25,25,24,1,Initial/NoRepeat/Droplet_B.wav,NoRepeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,chicken,0,26,26,1,1,Initial/Doubled/Chicken_A.wav,Doubled,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,27,27,92,1,Test/Foils/Gulp.wav,Extra,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,cricket,0,28,28,5,1,Initial/Doubled/Cricket_A.wav,Doubled,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,29,29,64,1,Test/Foils/Brushing.wav,New,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,whistle,0,30,30,59,1,Initial/Repeat/Whistle_A.wav,Repeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,chainsaw,0,31,31,21,1,Initial/NoRepeat/Chainsaw_A.wav,NoRepeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,party whistle,0,32,32,74,1,Test/Foils/PartyHorn.wav,New,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,axe,0,33,33,61,1,Test/Foils/Axe.wav,New,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,christmas,0,34,34,37,1,Initial/NoRepeat/Sleighbells_B.wav,NoRepeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,opening the tap,0,35,35,27,1,Initial/NoRepeat/Faucet_A.wav,NoRepeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,36,36,60,1,Test/Foils/Airhorn.wav,New,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,37,37,70,1,Test/Foils/Harmonica.wav,New,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,horse,0,38,38,72,1,Test/Foils/Horse.wav,New,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,phone vibrating,0,39,39,66,1,Test/Foils/Buzz.wav,New,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,geese,0,40,40,90,1,Initial/Doubled/Geese_A.wav,Extra,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,ice in the glass,0,41,41,94,1,Initial/Repeat/IceDrop.wav,Extra,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,vacuum cleaner,0,42,42,13,1,Initial/Doubled/HairDryer_A.wav,Doubled,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,snore,0,43,43,38,1,Initial/NoRepeat/Snore_B.wav,NoRepeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,baby crying,0,44,44,20,1,Initial/NoRepeat/Baby_B.wav,NoRepeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,45,45,57,1,Initial/Repeat/Stir.wav,Repeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,train,0,46,46,98,1,Initial/Doubled/Train_A.wav,Extra,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,47,47,75,1,Test/Foils/Robot.wav,New,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,48,48,33,1,Initial/NoRepeat/MusicBox_A.wav,NoRepeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,violin,0,49,49,43,1,Initial/Repeat/Cello.wav,Repeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,fireworks,0,50,50,28,1,Initial/NoRepeat/Fireworks.wav,NoRepeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,51,51,17,1,Initial/Doubled/Windchime_A.wav,Doubled,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,printer,0,52,52,54,1,Initial/Repeat/Printer.wav,Repeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,53,53,78,1,Test/Foils/Cards.wav,New,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,person walking,0,54,54,29,1,Initial/NoRepeat/Footsteps_B.wav,NoRepeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,dog barking,0,55,55,7,1,Initial/Doubled/Dog_A.wav,Doubled,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,fly,0,56,56,32,1,Initial/NoRepeat/Mosquito_B.wav,NoRepeat,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,closing curtains,0,57,57,67,1,Test/Foils/Curtain.wav,New,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,heart,0,58,58,71,1,Test/Foils/Heartbeat.wav,New,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,water from the beach,0,59,59,18,1,Initial/Doubled/Surf_A.wav,Doubled,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,,,,,,,,,001,2021-01-01_16h00.43.588,GuessTheSound,2020.2.10,MacIntel,60,space,72.28721
