SoundFiles,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinue.started,VolumeContinue.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,StartTxt.started,StartTxt.stopped,no3.started,no3.stopped,no2.started,no2.stopped,no1.started,no1.stopped,Question.started,Question.stopped,ResponseBox.text,ResponseBox.started,ResponseBox.stopped,SubmitClick.started,SubmitClick.stopped,ClickTheButton.started,ClickTheButton.stopped,SoundItem.started,SoundItem.stopped,ItemNo.started,ItemNo.stopped,Submit.started,Submit.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Initial/NoRepeat/Baby_B.wav,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.50252020009793,None,90.51139640016481,None,91.51141160004772,None,92.54451670008712,None,"

",92.54451670008712,None,0.00576804019510746,None,92.54451670008712,None,92.52816324015149,None,92.54451670008712,None,92.54451670008712,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
Piano_B.wav,0,14,14,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.35177760012448,None,95.36145670013502,None,96.36137660010718,None,97.39171110000461,None,"

",97.39171110000461,None,0.008363439701497555,None,97.39171110000461,None,97.37818883997389,None,97.39171110000461,None,97.39171110000461,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
Test/Foils/Slurp.wav,0,15,15,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7628634001594,None,99.77809320017695,None,100.77805730002001,None,101.80802600015886,None,"

",101.80802600015886,None,0.007620539981871843,None,101.80802600015886,None,101.79468154008501,None,101.80802600015886,None,101.80802600015886,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
Initial/NoRepeat/Snore_B.wav,0,16,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.31456160009839,None,104.32794650015421,None,105.32794160000049,None,106.35995170008391,None,"

",106.35995170008391,None,0.006015540100634098,None,106.35995170008391,None,106.34459804007784,None,106.35995170008391,None,106.35995170008391,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
Initial/Doubled/CarStart_A.wav,0,17,17,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.52104570018128,None,109.52789600007236,None,110.54328430001624,None,111.56354740005918,None,"

",111.56354740005918,None,0.015777539927512407,None,111.56354740005918,None,111.55996024012566,None,111.56354740005918,None,111.56354740005918,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
Initial/Doubled/Chicken_A.wav,0,18,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.94250470004044,None,114.94381560012698,None,115.94415130000561,None,116.97163780010305,None,"

",116.97163780010305,None,0.009012039750814438,None,116.97163780010305,None,116.96135943997652,None,116.97163780010305,None,116.97163780010305,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
Footsteps_C.wav,0,19,19,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.2605072001461,None,119.26119460002519,None,120.26129020005465,None,121.29308840003796,None,"

",121.29308840003796,None,0.00599144003354013,None,121.29308840003796,None,121.27785193999298,None,121.29308840003796,None,121.29308840003796,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
Dog_B.wav,0,20,20,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.36309210001491,None,125.37790670013055,None,126.37787230010144,None,127.4105477000121,None,"

",127.4105477000121,None,0.005931840045377612,None,127.4105477000121,None,127.3943745401688,None,127.4105477000121,None,127.4105477000121,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
Initial/NoRepeat/Elephant_A.wav,0,21,21,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.98737059999257,None,129.99428390013054,None,130.9943870001007,None,132.02047190000303,None,"

",132.02047190000303,None,0.012212839908897877,None,132.02047190000303,None,132.01108264001084,None,132.02047190000303,None,132.02047190000303,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
Baby_A.wav,0,22,22,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.51850450015627,None,135.52772350003943,None,136.5276284001302,None,137.54884820012376,None,"

",137.54884820012376,None,0.016160239931195974,None,137.54884820012376,None,137.54436824014408,None,137.54884820012376,None,137.54884820012376,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
Pour_D.wav,0,23,23,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.10353339998983,None,141.11098100012168,None,142.11108930013143,None,143.1313391001895,None,"

",143.1313391001895,None,0.000580670079216361,None,143.1313391001895,None,143.1108212700812,None,143.1313391001895,None,143.1313391001895,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
Chomp_B.wav,0,24,24,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.12578260013834,None,147.12753110006452,None,148.12769870017655,None,149.15937930019572,None,"

",149.15937930019572,None,0.006343639921396971,None,149.15937930019572,None,149.14444964015854,None,149.15937930019572,None,149.15937930019572,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
Siren_D.wav,0,25,25,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.7554147001356,None,152.7610655000899,None,153.76087100012228,None,154.7809753001202,None,"

",154.7809753001202,None,0.0004784699995070696,None,154.7809753001202,None,154.76083767011295,None,154.7809753001202,None,154.7809753001202,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
Initial/Doubled/Cat_A.wav,0,26,26,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.31400700006634,None,158.3275499001611,None,159.32748850015923,None,160.35825050016865,None,"

",160.35825050016865,None,0.007365639787167311,None,160.35825050016865,None,160.3442545401398,None,160.35825050016865,None,160.35825050016865,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
Initial/NoRepeat/Mosquito_B.wav,0,27,27,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.2045585999731,None,163.2107532999944,None,164.2110395000782,None,165.2373589000199,None,"

",165.2373589000199,None,0.0017614399548619986,None,165.2373589000199,None,165.2272630400024,None,165.2373589000199,None,165.2373589000199,None,,001,2021_Jan_04_2148,GuessTheSound,2020.2.10,60.00070799977552,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.47569210012443,None,168.4773664001841,None,169.4776086001657,None,,,,,,,,,,,,,,,,,,,,,,
