File,Correct,SoundFiles3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,CheckSound.started,CheckSound.stopped,QuestionTxt.started,QuestionTxt.stopped,CheckTrial.started,CheckTrial.stopped,CrossHeadphone.started,CrossHeadphone.stopped,CheckResp.keys,CheckResp.corr,CheckResp.rt,CheckResp.started,CheckResp.stopped,FeedbackTxt.started,FeedbackTxt.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,3,Initial/Doubled/Piano_A.wav,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.68028710002545,None,92.18056143004215,None,92.18021929997485,None,92.18021929997485,None,95.0479539000662,None,3,1,2.3596321999793872,95.0479539000662,None,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,3,Initial/Doubled/Siren_A.wav,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.43032509996556,None,98.93026713001309,None,98.9301822000416,None,98.9301822000416,None,101.73176540003624,None,3,1,0.8948370000580326,101.73176540003624,None,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,3,Test/Foils/Bird.wav,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.64687190006953,None,104.16434246008285,None,104.15699579997454,None,104.15699579997454,None,106.86425230000168,None,3,1,0.6162842999910936,106.86425230000168,None,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,3,Initial/Doubled/Cat_A.wav,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.49678350007161,None,109.01366626003292,None,109.00646110007074,None,109.00646110007074,None,110.43111810006667,None,3,1,0.34713890007697046,110.43111810006667,None,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,3,Initial/NoRepeat/Baby_B.wav,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.79685290006455,None,112.3138995599933,None,112.30849650001619,None,112.30849650001619,None,115.34771270002238,None,3,1,1.5661661999765784,115.34771270002238,None,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,3,Initial/Doubled/Writing_A.wav,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.92999309999868,None,118.44719086003025,None,118.44888559996616,None,118.44888559996616,None,121.14791880000848,None,3,1,0.8091339999809861,121.14791880000848,None,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,2,Piano_B.wav,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.97999240003992,None,123.49723276004661,None,123.5054061000701,None,123.5054061000701,None,126.16469570004847,None,3,0,3.203886099974625,126.16469570004847,None,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,3,Initial/NoRepeat/Sleighbells_B.wav,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.39709720003884,None,130.91357026002368,None,130.91199339996092,None,130.91199339996092,None,133.33150880003814,None,3,1,0.8360037000384182,133.33150880003814,None,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,3,Test/Foils/Typing.wav,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.19691369996872,None,135.7139881599927,None,135.7275617000414,None,135.7275617000414,None,138.59625820000656,None,3,1,0.8964614000869915,138.59625820000656,None,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
,3,Initial/Repeat/Pour.wav,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.51424950000364,None,141.0457806599792,None,141.0464939000085,None,141.0464939000085,None,143.61410890007392,None,3,1,8.025477500050329,143.61410890007392,None,,001,2021_Jan_23_2327,GuessTheSound,2020.2.10,59.404117312326704,
