WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,VolumeContinueKey.keys,VolumeContinueKey.rt,ResponseBox.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,SoundFiles,Type,participant,session,date,expName,psychopyVersion,OS,frameRate,ExitKey.keys,ExitKey.rt
,,,,,0,13,13,67,1,Test/Foils/Curtain.wav,New,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,0,14,14,11,1,Initial/Doubled/Siren_A.wav,Doubled,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,A phone vibrating,0,15,15,66,1,Test/Foils/Buzz.wav,New,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,A puck being hit,0,16,16,41,1,Initial/Repeat/Bat.wav,Repeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,A remote control car,0,17,17,73,1,Test/Foils/Kettle.wav,New,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,, someone blowing into a birthday horn,0,18,18,74,1,Test/Foils/PartyHorn.wav,New,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,turning on the faucet,0,19,19,27,1,Initial/NoRepeat/Faucet_A.wav,NoRepeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Typing on a keyboard,0,20,20,77,1,Test/Foils/Typing.wav,New,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,, walking on a wooden floor,0,21,21,29,1,Initial/NoRepeat/Footsteps_B.wav,NoRepeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,A Photocopier,0,22,22,54,1,Initial/Repeat/Printer.wav,Repeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,A beep telling people to get off a bus,0,23,23,8,1,Initial/Doubled/Doorchime_A.wav,Doubled,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Church bells ringing,0,24,24,2,1,Initial/Doubled/Chime_A.wav,Doubled,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Gurgling water,0,25,25,10,1,Initial/Doubled/Gargle_A.wav,Doubled,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,A bird making noise,0,26,26,25,1,Initial/NoRepeat/Eagle_B.wav,NoRepeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Sci-fi Robot Noises,0,27,27,75,1,Test/Foils/Robot.wav,New,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Fireworks being set off,0,28,28,28,1,Initial/NoRepeat/Fireworks.wav,NoRepeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,, Canadian geese making noises,0,29,29,90,1,Initial/Doubled/Geese_A.wav,Extra,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,A group of people clapping,0,30,30,3,1,Initial/Doubled/Clap_A.wav,Doubled,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,A very creaky door,0,31,31,86,1,Initial/Doubled/Creak.wav,Extra,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,A person bowling a strike,0,32,32,63,1,Test/Foils/Bowlingpins.wav,New,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,A horse prancing,0,33,33,69,1,Test/Foils/Gallop.wav,New,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,, in the woods with bugs making noises,0,34,34,44,1,Initial/Repeat/Cicade.wav,Repeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,, slipping water from glass,0,35,35,97,1,Test/Foils/Slurp.wav,Extra,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,A cow mooing,0,36,36,22,1,Initial/NoRepeat/Cow.wav,NoRepeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,People Rallying in ping-pong,0,37,37,53,1,Initial/Repeat/Pingpong.wav,Repeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Hammering A nail into wood,0,38,38,31,1,Initial/NoRepeat/Hammer_A.wav,NoRepeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Someone playing the piano,0,39,39,9,1,Initial/Doubled/Piano_A.wav,Doubled,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,A phone that is off the Hook,0,40,40,88,1,Test/Foils/DialTone.wav,Extra,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Clock making noise,0,41,41,84,1,Initial/Doubled/Clock_A.wav,Extra,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,, frog making noise twice,0,42,42,65,1,Test/Foils/Bullfrog.wav,New,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,, someone playing the violin,0,43,43,43,1,Initial/Repeat/Cello.wav,Repeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Turkeys making noise gobbling,0,44,44,19,1,Initial/Doubled/Turkey_A.wav,Doubled,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Someone Sneezing,0,45,45,56,1,Initial/Repeat/Sneeze_B.wav,Repeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Waves on the beach,0,46,46,18,1,Initial/Doubled/Surf_A.wav,Doubled,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,, chewing on treats like chips,0,47,47,83,1,Initial/Doubled/Chomp_A.wav,Extra,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,a donkey making noise,0,48,48,68,1,Test/Foils/Donkey.wav,New,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Placing drinking glasses on the table,0,49,49,47,1,Initial/Repeat/Cup.wav,Repeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Airplane flying overhead,0,50,50,40,1,Initial/Repeat/Airplane_B.wav,Repeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,frogs in the night,0,51,51,5,1,Initial/Doubled/Cricket_A.wav,Doubled,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Loud construction,0,52,52,98,1,Initial/Doubled/Train_A.wav,Extra,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Chopping wood with an axe,0,53,53,61,1,Test/Foils/Axe.wav,New,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Blowing bubbles underwater,0,54,54,0,1,Initial/Doubled/Bubbles_A.wav,Doubled,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,a vehicle failing to start,0,55,55,35,1,Initial/NoRepeat/Saw_A.wav,NoRepeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,a car successfully starting,0,56,56,81,1,Initial/Doubled/CarStart_A.wav,Extra,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,Clown car horn,0,57,57,58,1,Initial/Repeat/Trumpet_B.wav,Repeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,, photographer taking a picture,0,58,58,80,1,Test/Foils/Camera.wav,Extra,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,, a chainsaw starting up,0,59,59,21,1,Initial/NoRepeat/Chainsaw_A.wav,NoRepeat,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,,
,,,,,,,,,,,,5fee41072178d111eecbce26,001,2021-01-05_00h47.25.838,GuessTheSound,2020.2.10,MacIntel,60,space,16.010685
