VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile5,Type,StartTast.keys,StartTast.rt,key_resp.keys,key_resp.corr,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Baby_B.wav,NEW,,,2,1,0.93537,0,91,91,91,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Faucet_A.wav,OLD,,,1,1,1.71961,0,92,92,92,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,OLD,,,2,0,2.84968,0,93,93,93,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Phone_A.wav,NEW,,,2,1,2.3879,0,94,94,94,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,NEW,,,2,1,0.36838,0,95,95,95,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Chime_C.wav,SIMILAR,,,2,1,0.351525,0,96,96,96,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Sleighbells_B.wav,NEW,,,2,1,0.33563,0,97,97,97,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,OLD,,,1,1,0.31687,0,98,98,98,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,OLD,,,1,1,0.32215,0,99,99,99,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Typing.wav,NEW,,,2,1,0.366635,0,100,100,100,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Baby_A.wav,SIMILAR,,,1,0,0.704435,0,101,101,101,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,NEW,,,2,1,0.26858,0,102,102,102,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,OLD,,,1,1,0.30138,0,103,103,103,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_D.wav,SIMILAR,,,1,0,0.290595,0,104,104,104,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,OLD,,,1,1,0.251885,0,105,105,105,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Sleighbells_B.wav,OLD,,,1,1,0.338455,0,106,106,106,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cough_A.wav,NEW,,,2,1,0.27184,0,107,107,107,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Wind_B.wav,OLD,,,1,1,0.267525,0,108,108,108,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,OLD,,,1,1,0.30097,0,109,109,109,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,NEW,,,2,1,0.60551,0,110,110,110,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Baby_C.wav,SIMILAR,,,2,1,0.307675,0,111,111,111,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Typing.wav,OLD,,,1,1,0.399345,0,112,112,112,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,OLD,,,1,1,0.29891,0,113,113,113,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Phone_C.wav,SIMILAR,,,2,1,0.300075,0,114,114,114,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,NEW,,,2,1,0.930995,0,115,115,115,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,OLD,,,1,1,0.322215,0,116,116,116,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Sleighbells_B.wav,OLD,,,1,1,0.504815,0,117,117,117,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Goat_B.wav,NEW,,,2,1,0.366365,0,118,118,118,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Siren_A.wav,NEW,,,2,1,0.248565,0,119,119,119,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Cough_D.wav,SIMILAR,,,2,1,0.298795,0,120,120,120,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Typing.wav,OLD,,,1,1,0.282005,0,121,121,121,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,OLD,,,2,0,0.92067,0,122,122,122,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,NEW,,,2,1,0.281945,0,123,123,123,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/DialTone.wav,OLD,,,1,1,0.336835,0,124,124,124,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,NEW,,,1,0,1.004495,0,125,125,125,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,OLD,,,1,1,0.469875,0,126,126,126,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,NEW,,,2,1,0.666215,0,127,127,127,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,NEW,,,2,1,0.41493,0,128,128,128,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Cough_C.wav,SIMILAR,,,2,1,0.3686,0,129,129,129,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_A.wav,SIMILAR,,,2,1,0.40144,0,130,130,130,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Cup.wav,OLD,,,1,1,0.33751,0,131,131,131,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Siren_C.wav,SIMILAR,,,1,0,0.93486,0,132,132,132,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,OLD,,,1,1,0.369325,0,133,133,133,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,OLD,,,1,1,0.43218,0,134,134,134,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/IceDrop.wav,OLD,,,1,1,0.356315,0,135,135,135,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,OLD,,,1,1,0.30412,0,136,136,136,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,OLD,,,1,1,0.039975,0,137,137,137,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_C.wav,SIMILAR,,,1,0,0.357465,0,138,138,138,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Cow.wav,OLD,,,1,1,0.375585,0,139,139,139,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Guitar_B.wav,OLD,,,1,1,0.820825,0,140,140,140,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Chicken_A.wav,OLD,,,1,1,0.53332,0,141,141,141,1,,
,,,,,,,,,,,,,2,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Siren_B.wav,SIMILAR,,,2,1,0.30262,0,142,142,142,1,,
,,,,,,,,,,,,,1,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,OLD,,,1,1,0.401085,0,143,143,143,1,,
,,,,,,,,,,,,,,5fd2a38cea3f500947f185ce,001,2021-02-15_01h06.27.515,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.10317
