File,Correct,SoundFile5,Type,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,CheckSound.started,CheckSound.stopped,QuestionTxt.started,QuestionTxt.stopped,CheckTrial.started,CheckTrial.stopped,CrossHeadphone.started,CrossHeadphone.stopped,CheckResp.keys,CheckResp.corr,CheckResp.rt,CheckResp.started,CheckResp.stopped,FeedbackTxt.started,FeedbackTxt.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,2,Test/Lures/Guitar_B.wav,New,,,,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.7539067000034,None,708.2705914200283,None,708.2769071999937,None,708.2769071999937,None,710.6042134000454,None,2,1,0.3102223000023514,710.6042134000454,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,2,Cough_C.wav,Similar,,,,,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.9385045000236,None,712.4705730200162,None,712.4693130000378,None,712.4693130000378,None,713.9374972000369,None,1,0,0.6762232999899425,713.9374972000369,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,1,Initial/Repeat/IceDrop.wav,Old,,,,,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.6383440000354,None,716.1539148600248,None,716.1639921999886,None,716.1639921999886,None,718.6707804999896,None,2,0,0.4784300999599509,718.6707804999896,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,2,Goat_A.wav,Similar,,,,,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.1703715000185,None,720.6871764200273,None,720.6935163000016,None,720.6935163000016,None,723.2026819000021,None,2,1,0.47693209996214136,723.2026819000021,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,2,Siren_C.wav,Similar,,,,,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.7026414000429,None,725.2193244199966,None,725.226555900008,None,725.226555900008,None,727.7033827000414,None,2,1,0.3845488000079058,727.7033827000414,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,1,Initial/Repeat/Cup.wav,Old,,,,,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.103128399991,None,729.6037188599992,None,729.614154800016,None,729.614154800016,None,730.937313100032,None,2,0,0.3891002000309527,730.937313100032,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,1,Test/Lures/Guitar_B.wav,Old,,,,,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.3534895000048,None,732.8703908199909,None,732.8677443999914,None,732.8677443999914,None,735.1871669000247,None,1,1,0.559691600035876,735.1871669000247,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,1,Initial/NoRepeat/Cow.wav,Old,,,,,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.770229900023,None,737.2870615200022,None,737.2836339999922,None,737.2836339999922,None,739.1203984000022,None,1,1,0.35621529998024926,739.1203984000022,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,1,Initial/Repeat/IceDrop.wav,Old,,,,,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.5038781000185,None,741.0201367200002,None,741.0193808000186,None,741.0193808000186,None,743.520371199993,None,1,1,0.6021386999636889,743.520371199993,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,1,Initial/Doubled/Chicken_A.wav,Old,,,,,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.1533987000003,None,745.6535471600189,None,745.6653643000172,None,745.6653643000172,None,747.353886900004,None,1,1,0.6795843000290915,747.353886900004,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,1,Initial/NoRepeat/Fireworks.wav,Old,,,,,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.054331900028,None,749.5702320200157,None,749.5675413000281,None,749.5675413000281,None,752.0702390000224,None,1,1,1.0433763000182807,752.0702390000224,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,2,Goat_C.wav,Similar,,,,,,,,,0,138,138,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.1377673000097,None,754.67020111999,None,754.673093200021,None,754.673093200021,None,756.4870334000443,None,2,1,0.7787348999991082,756.4870334000443,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,1,Initial/NoRepeat/Cow.wav,Old,,,,,,,,,0,139,139,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.2869094000198,None,758.7866472599969,None,758.7960967000108,None,758.7960967000108,None,760.6369456000393,None,1,1,0.5612282999791205,760.6369456000393,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,1,Test/Lures/Guitar_B.wav,Old,,,,,,,,,0,140,140,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.2200289000175,None,762.7366902200388,None,762.7341007000068,None,762.7341007000068,None,765.0535576000111,None,1,1,0.6056583999888971,765.0535576000111,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,1,Initial/Doubled/Chicken_A.wav,Old,,,,,,,,,0,141,141,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.6867134000058,None,767.1864601599925,None,767.1967652000021,None,767.1967652000021,None,768.8701796000241,None,1,1,0.497075000021141,768.8701796000241,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,2,Siren_B.wav,Similar,,,,,,,,,0,142,142,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.3879431000096,None,770.9198944200411,None,770.9231449000072,None,770.9231449000072,None,773.4369538000319,None,2,1,0.7971923000295646,773.4369538000319,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
,1,Initial/NoRepeat/Fireworks.wav,Old,,,,,,,,,0,143,143,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.2552824000013,None,775.7864803200005,None,775.7798771000234,None,775.7798771000234,None,778.2868954000296,None,1,1,0.54637300001923,778.2868954000296,None,,001,2021_Feb_14_1757,GuessTheSound,2020.2.10,59.9468631007035,
