VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile5,Correct2,Type,StartTast.keys,StartTast.rt,key_resp.keys,key_resp.corr,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Dog_A.wav,3,NEW,,,2,1,0.23885,0,84,84,84,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bowlingpins.wav,1,OLD,,,1,1,0.236415,0,85,85,85,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,3,NEW,,,2,1,1.56034,0,86,86,86,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,3,NEW,,,2,1,2.592755,0,87,87,87,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,1,OLD,,,1,1,0.288185,0,88,88,88,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Siren_C.wav,2,SIMILAR,,,2,1,0.26671,0,89,89,89,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Crow_A.wav,2,SIMILAR,,,1,0,0.267935,0,90,90,90,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_A.wav,3,NEW,,,2,1,0.271655,0,91,91,91,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,1,OLD,,,1,1,0.220285,0,92,92,92,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,1,OLD,,,1,1,0.2657,0,93,93,93,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Coin_A.wav,3,NEW,,,2,1,0.604355,0,94,94,94,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,3,NEW,,,2,1,0.23326,0,95,95,95,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,1,OLD,,,1,1,0.259395,0,96,96,96,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,3,NEW,,,2,1,0.96077,0,97,97,97,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/ManWhistle.wav,3,NEW,,,2,1,0.24553,0,98,98,98,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Footsteps_C.wav,2,SIMILAR,,,2,1,0.316965,0,99,99,99,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Growl_A.wav,3,NEW,,,2,1,0.347495,0,100,100,100,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Horse.wav,3,NEW,,,2,1,0.12285,0,101,101,101,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Clap_A.wav,1,OLD,,,1,1,0.257685,0,102,102,102,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_D.wav,2,SIMILAR,,,2,1,0.296445,0,103,103,103,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,OLD,,,1,1,0.310095,0,104,104,104,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Printer.wav,3,NEW,,,2,1,1.13923,0,105,105,105,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,3,NEW,,,2,1,1.433685,0,106,106,106,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_B.wav,3,NEW,,,2,1,0.22727,0,107,107,107,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,3,NEW,,,2,1,0.20911,0,108,108,108,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Coin_B.wav,2,SIMILAR,,,2,1,0.399035,0,109,109,109,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,3,NEW,,,2,1,0.86411,0,110,110,110,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Steam.wav,3,NEW,,,2,1,1.61108,0,111,111,111,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,OLD,,,1,1,0.260055,0,112,112,112,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,CarStart_D.wav,3,NEW,,,2,1,0.24629,0,113,113,113,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,1,OLD,,,1,1,0.25709,0,114,114,114,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Growl_B.wav,2,SIMILAR,,,2,1,0.300625,0,115,115,115,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_C.wav,2,SIMILAR,,,2,1,2.11134,0,116,116,116,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,3,NEW,,,1,0,0.336915,0,117,117,117,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,1,OLD,,,1,1,0.318405,0,118,118,118,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,ManWhistle_C.wav,2,SIMILAR,,,2,1,0.299595,0,119,119,119,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Horse.wav,1,OLD,,,1,1,0.25074,0,120,120,120,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Printer.wav,1,OLD,,,1,1,1.169165,0,121,121,121,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,1,OLD,,,1,1,1.33468,0,122,122,122,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,1,OLD,,,1,1,1.361335,0,123,123,123,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Steam.wav,1,OLD,,,1,1,0.23426,0,124,124,124,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/CarStart_A.wav,2,SIMILAR,,,2,1,0.17713,0,125,125,125,1,,
,,,,,,,,,,,,,1,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,1,OLD,,,1,1,0.32141,0,126,126,126,1,,
,,,,,,,,,,,,,2,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_C.wav,2,SIMILAR,,,2,1,2.57195,0,127,127,127,1,,
,,,,,,,,,,,,,,5ee7dffbf5b63e0c9d20661f,001,2021-02-18_17h04.25.411,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,20.16194
